invoice_no,customer_id,stock_code,description,quantity,unit_price,transaction_date,country
INV_006863,CUST_00740,PROD_0045,Product 45 Eco,4,174.74,2024-01-23 18:04:49,France
INV_000862,CUST_01357,PROD_0001,Product 1 Luxury,1,149.59,2024-08-07 18:09:57,Japan
INV_000056,CUST_01430,PROD_0005,Product 5 Vintage,1,103.53,2024-12-08 02:14:57,United States
INV_006874,CUST_00229,PROD_0003,Product 3 Luxury,2,21.94,2024-05-27 04:22:36,United Kingdom
INV_000209,CUST_01859,PROD_0015,Product 15 Modern,7,112.64,2024-04-15 05:07:26,United States
INV_005727,CUST_00937,PROD_0030,Product 30 Modern,3,32.85,2024-02-04 22:36:16,Germany
INV_005386,CUST_01273,PROD_0026,Product 26 Luxury,1,165.24,2024-09-22 15:52:43,United Kingdom
INV_000906,CUST_02433,PROD_0034,Product 34 Vintage,4,104.35,2024-08-27 11:46:11,United States
INV_000167,CUST_00165,PROD_0028,Product 28 Vintage,2,175.88,2024-10-19 21:57:46,United States
INV_002266,CUST_01133,PROD_0016,Product 16 Eco,3,117.57,2024-10-25 18:56:48,United States
INV_004127,CUST_00715,PROD_0038,Product 38 Modern,1,199.23,2024-09-11 17:36:37,United States
INV_002491,CUST_02357,PROD_0042,Product 42 Essential,2,62.22,2024-01-07 19:31:55,France
INV_000573,CUST_01739,PROD_0039,Product 39 Eco,4,194.35,2024-01-31 15:39:10,United States
INV_006636,CUST_00472,PROD_0008,Product 8 Eco,1,162.83,2024-02-26 09:12:48,United States
INV_003079,CUST_02348,PROD_0010,Product 10 Essential,3,35.31,2024-02-18 22:14:01,United Kingdom
INV_002079,CUST_00870,PROD_0019,Product 19 Luxury,1,59.19,2024-01-05 09:17:53,United Kingdom
INV_002587,CUST_01242,PROD_0049,Product 49 Eco,1,100.27,2024-12-09 14:00:13,Germany
INV_005475,CUST_00942,PROD_0027,Product 27 Essential,3,57.2,2024-08-08 03:23:35,Canada
INV_005993,CUST_01480,PROD_0019,Product 19 Luxury,6,59.19,2024-06-06 16:05:19,United Kingdom
INV_000648,CUST_01281,PROD_0022,Product 22 Luxury,3,128.81,2024-03-14 17:22:55,Germany
INV_000150,CUST_02237,PROD_0039,Product 39 Eco,2,194.35,2024-11-06 15:18:42,United Kingdom
INV_007726,CUST_00487,PROD_0032,Product 32 Eco,2,150.66,2024-08-19 09:11:47,United States
INV_007452,CUST_00968,PROD_0022,Product 22 Luxury,1,128.81,2024-01-03 10:50:26,United Kingdom
INV_006770,CUST_02342,PROD_0006,Product 6 Luxury,1,43.76,2024-07-18 05:05:21,United Kingdom
INV_001874,CUST_00054,PROD_0017,Product 17 Luxury,1,133.94,2024-12-27 06:11:42,Australia
INV_002771,CUST_01966,PROD_0015,Product 15 Modern,3,112.64,2024-06-25 08:06:14,United Kingdom
INV_004925,CUST_02125,PROD_0015,Product 15 Modern,3,112.64,2024-02-28 18:58:06,Germany
INV_002124,CUST_00612,PROD_0038,Product 38 Modern,1,199.23,2024-03-02 03:58:09,United States
INV_001100,CUST_00145,PROD_0048,Product 48 Eco,2,184.1,2024-08-02 17:04:23,France
INV_001268,CUST_02407,PROD_0050,Product 50 Luxury,1,176.34,2024-07-21 22:37:51,France
INV_003007,CUST_01145,PROD_0046,Product 46 Essential,2,123.74,2024-12-07 02:09:22,United States
INV_003289,CUST_00838,PROD_0016,Product 16 Eco,1,117.57,2024-04-01 18:34:12,United Kingdom
INV_005826,CUST_01019,PROD_0031,Product 31 Vintage,3,150.26,2024-06-29 08:01:59,Canada
INV_001370,CUST_00268,PROD_0050,Product 50 Luxury,3,176.34,2024-11-15 22:46:51,United States
INV_001363,CUST_02187,PROD_0047,Product 47 Vintage,1,153.68,2024-03-18 10:40:31,Germany
INV_003643,CUST_02390,PROD_0007,Product 7 Eco,4,47.98,2024-02-11 08:07:05,Germany
INV_006250,CUST_00646,PROD_0048,Product 48 Eco,1,184.1,2024-12-31 16:20:57,United States
INV_000775,CUST_02201,PROD_0027,Product 27 Essential,1,57.2,2024-06-01 15:34:19,United Kingdom
INV_007885,CUST_01010,PROD_0011,Product 11 Essential,1,23.08,2024-08-27 19:22:55,United States
INV_007330,CUST_00922,PROD_0029,Product 29 Essential,3,132.8,2024-04-05 08:26:10,United States
INV_007617,CUST_00709,PROD_0013,Product 13 Eco,1,162.38,2024-12-19 12:00:24,United States
INV_003895,CUST_01538,PROD_0045,Product 45 Eco,1,174.74,2024-12-11 12:43:51,United States
INV_002065,CUST_00239,PROD_0001,Product 1 Luxury,1,149.59,2024-02-12 10:46:14,United Kingdom
INV_002350,CUST_00964,PROD_0034,Product 34 Vintage,3,104.35,2024-10-07 03:57:50,United States
INV_000331,CUST_01980,PROD_0001,Product 1 Luxury,4,149.59,2024-02-11 10:04:49,United States
INV_001353,CUST_01875,PROD_0043,Product 43 Vintage,5,5.62,2024-02-25 14:56:45,United States
INV_006745,CUST_02483,PROD_0043,Product 43 Vintage,1,5.62,2024-07-24 12:23:19,Japan
INV_003535,CUST_02105,PROD_0046,Product 46 Essential,1,123.74,2024-05-17 04:54:56,Australia
INV_007151,CUST_01098,PROD_0048,Product 48 Eco,5,184.1,2024-09-28 07:43:39,Australia
INV_007821,CUST_00041,PROD_0043,Product 43 Vintage,1,5.62,2024-05-06 20:45:26,Australia
INV_007574,CUST_01341,PROD_0030,Product 30 Modern,1,32.85,2024-06-03 00:06:08,United States
INV_007751,CUST_00963,PROD_0005,Product 5 Vintage,1,103.53,2024-08-01 12:49:04,Germany
INV_003967,CUST_01555,PROD_0048,Product 48 Eco,1,184.1,2024-04-14 19:45:45,Germany
INV_005794,CUST_02106,PROD_0021,Product 21 Vintage,3,141.84,2024-01-15 00:59:51,Germany
INV_001287,CUST_02478,PROD_0037,Product 37 Modern,1,17.38,2024-09-07 17:00:25,United States
INV_001080,CUST_00978,PROD_0014,Product 14 Modern,2,29.33,2024-01-23 11:43:21,United States
INV_002659,CUST_01032,PROD_0048,Product 48 Eco,1,184.1,2024-07-11 19:15:34,Canada
INV_002398,CUST_00168,PROD_0017,Product 17 Luxury,1,133.94,2024-05-21 23:22:12,United States
INV_004806,CUST_01020,PROD_0013,Product 13 Eco,1,162.38,2024-05-12 11:40:35,United States
INV_000593,CUST_02121,PROD_0048,Product 48 Eco,3,184.1,2024-05-30 06:59:01,Canada
INV_005054,CUST_02205,PROD_0001,Product 1 Luxury,1,149.59,2024-10-14 07:59:19,France
INV_004590,CUST_00371,PROD_0012,Product 12 Luxury,1,170.25,2024-04-30 02:38:17,France
INV_000103,CUST_00808,PROD_0016,Product 16 Eco,1,117.57,2024-05-21 10:47:24,United States
INV_001345,CUST_01928,PROD_0009,Product 9 Luxury,6,141.13,2024-01-21 20:18:19,Canada
INV_004156,CUST_00295,PROD_0015,Product 15 Modern,3,112.64,2024-05-12 07:39:34,United States
INV_001650,CUST_02360,PROD_0025,Product 25 Eco,1,138.49,2024-02-07 22:47:15,United States
INV_002463,CUST_00050,PROD_0024,Product 24 Modern,1,197.95,2024-04-20 13:08:01,United States
INV_001642,CUST_00160,PROD_0002,Product 2 Vintage,2,32.2,2024-12-06 21:14:51,France
INV_006904,CUST_00114,PROD_0042,Product 42 Essential,1,62.22,2024-02-10 06:08:48,United States
INV_003494,CUST_02247,PROD_0037,Product 37 Modern,1,17.38,2024-06-06 23:28:34,United States
INV_000435,CUST_02443,PROD_0048,Product 48 Eco,1,184.1,2024-02-02 23:51:25,Canada
INV_005013,CUST_00168,PROD_0018,Product 18 Essential,1,171.78,2024-05-28 03:51:13,France
INV_003206,CUST_01870,PROD_0027,Product 27 Essential,3,57.2,2024-05-14 16:14:27,Germany
INV_002470,CUST_00353,PROD_0020,Product 20 Essential,1,77.18,2024-02-25 18:48:54,United States
INV_003022,CUST_01585,PROD_0005,Product 5 Vintage,1,103.53,2024-03-09 19:29:56,France
INV_000771,CUST_01567,PROD_0032,Product 32 Eco,2,150.66,2024-06-23 04:40:08,Canada
INV_001247,CUST_02312,PROD_0045,Product 45 Eco,1,174.74,2024-01-24 22:31:14,United States
INV_000413,CUST_01527,PROD_0001,Product 1 Luxury,7,149.59,2024-11-11 06:14:17,United States
INV_004307,CUST_00812,PROD_0033,Product 33 Modern,1,82.87,2024-12-15 11:25:09,United States
INV_006477,CUST_01384,PROD_0018,Product 18 Essential,2,171.78,2024-10-07 13:27:00,Japan
INV_005392,CUST_01337,PROD_0009,Product 9 Luxury,4,141.13,2024-09-24 07:15:04,United States
INV_002186,CUST_02233,PROD_0019,Product 19 Luxury,1,59.19,2024-03-23 00:40:35,Germany
INV_006185,CUST_00269,PROD_0003,Product 3 Luxury,1,21.94,2024-02-24 22:53:04,Germany
INV_006892,CUST_01058,PROD_0042,Product 42 Essential,3,62.22,2024-11-06 06:34:01,United States
INV_006700,CUST_01841,PROD_0040,Product 40 Luxury,2,137.92,2024-06-03 19:34:43,United States
INV_001161,CUST_01007,PROD_0035,Product 35 Luxury,1,172.91,2024-09-08 09:04:19,United States
INV_005832,CUST_01286,PROD_0032,Product 32 Eco,6,150.66,2024-12-25 16:06:21,Canada
INV_005606,CUST_01958,PROD_0018,Product 18 Essential,1,171.78,2024-01-26 22:47:49,Japan
INV_000429,CUST_02320,PROD_0001,Product 1 Luxury,1,149.59,2024-09-12 06:53:45,United States
INV_007243,CUST_02256,PROD_0022,Product 22 Luxury,1,128.81,2024-02-01 16:07:45,Germany
INV_007400,CUST_00892,PROD_0037,Product 37 Modern,5,17.38,2024-10-23 08:16:13,United States
INV_003884,CUST_01549,PROD_0039,Product 39 Eco,1,194.35,2024-10-26 04:34:12,United States
INV_007689,CUST_02477,PROD_0047,Product 47 Vintage,1,153.68,2024-02-21 23:18:15,United States
INV_002109,CUST_01981,PROD_0039,Product 39 Eco,1,194.35,2024-10-11 10:50:43,Canada
INV_002470,CUST_00353,PROD_0009,Product 9 Luxury,6,141.13,2024-02-25 18:48:54,United States
INV_001253,CUST_01945,PROD_0008,Product 8 Eco,3,162.83,2024-08-10 10:05:02,Canada
INV_004771,CUST_02493,PROD_0027,Product 27 Essential,3,57.2,2024-10-29 03:37:09,Germany
INV_004288,CUST_01713,PROD_0039,Product 39 Eco,3,194.35,2024-07-28 07:32:24,Germany
INV_005695,CUST_00903,PROD_0033,Product 33 Modern,1,82.87,2024-04-18 12:51:20,United States
INV_003987,CUST_01580,PROD_0038,Product 38 Modern,3,199.23,2024-06-24 16:58:15,Canada
INV_007866,CUST_01359,PROD_0038,Product 38 Modern,1,199.23,2024-04-01 14:51:27,United States
INV_002404,CUST_00860,PROD_0033,Product 33 Modern,3,82.87,2024-10-19 12:05:08,Germany
INV_002620,CUST_00926,PROD_0040,Product 40 Luxury,1,137.92,2024-08-30 13:26:08,Germany
INV_007270,CUST_00852,PROD_0013,Product 13 Eco,3,162.38,2024-01-20 16:37:47,United States
INV_003881,CUST_01467,PROD_0009,Product 9 Luxury,1,141.13,2024-03-13 10:49:12,United States
INV_007299,CUST_00167,PROD_0043,Product 43 Vintage,1,5.62,2024-05-28 19:21:14,United States
INV_000696,CUST_01220,PROD_0021,Product 21 Vintage,1,141.84,2024-10-26 11:51:54,United States
INV_007894,CUST_00194,PROD_0044,Product 44 Essential,1,153.57,2024-05-21 01:56:52,United States
INV_002951,CUST_02481,PROD_0045,Product 45 Eco,8,174.74,2024-02-21 13:52:30,Germany
INV_004863,CUST_01683,PROD_0019,Product 19 Luxury,2,59.19,2024-06-14 23:00:46,United States
INV_002565,CUST_01656,PROD_0030,Product 30 Modern,1,32.85,2024-02-17 16:13:34,United States
INV_000980,CUST_02301,PROD_0002,Product 2 Vintage,1,32.2,2024-07-15 07:01:25,Germany
INV_006123,CUST_00554,PROD_0024,Product 24 Modern,1,197.95,2024-01-21 12:25:37,United Kingdom
INV_003764,CUST_01897,PROD_0024,Product 24 Modern,1,197.95,2024-01-31 14:01:47,Canada
INV_002140,CUST_01907,PROD_0024,Product 24 Modern,1,197.95,2024-07-01 17:48:19,United States
INV_003906,CUST_00471,PROD_0044,Product 44 Essential,2,153.57,2024-12-14 23:18:05,United States
INV_004432,CUST_00071,PROD_0018,Product 18 Essential,2,171.78,2024-07-12 00:42:03,Germany
INV_000311,CUST_01999,PROD_0046,Product 46 Essential,1,123.74,2024-12-04 19:11:56,United Kingdom
INV_006575,CUST_00745,PROD_0001,Product 1 Luxury,3,149.59,2024-10-05 22:56:22,United States
INV_001825,CUST_01020,PROD_0011,Product 11 Essential,3,23.08,2024-05-29 10:34:34,France
INV_004248,CUST_01482,PROD_0032,Product 32 Eco,3,150.66,2024-04-14 08:54:24,Germany
INV_006234,CUST_01700,PROD_0004,Product 4 Modern,1,10.8,2024-02-13 12:03:07,United Kingdom
INV_004280,CUST_01283,PROD_0050,Product 50 Luxury,2,176.34,2024-07-17 08:57:54,Germany
INV_003149,CUST_01299,PROD_0046,Product 46 Essential,1,123.74,2024-04-16 00:43:33,United States
INV_004315,CUST_02282,PROD_0047,Product 47 Vintage,4,153.68,2024-04-03 18:20:11,Germany
INV_001922,CUST_02468,PROD_0010,Product 10 Essential,2,35.31,2024-12-26 15:40:29,United States
INV_006733,CUST_01990,PROD_0009,Product 9 Luxury,1,141.13,2024-09-15 20:34:14,United Kingdom
INV_000476,CUST_02079,PROD_0039,Product 39 Eco,2,194.35,2024-01-29 19:30:25,United States
INV_006446,CUST_00765,PROD_0024,Product 24 Modern,2,197.95,2024-01-11 04:22:06,Australia
INV_002956,CUST_01620,PROD_0029,Product 29 Essential,1,132.8,2024-05-11 15:41:21,United Kingdom
INV_001457,CUST_02017,PROD_0010,Product 10 Essential,1,35.31,2024-02-24 13:04:52,France
INV_005757,CUST_01618,PROD_0009,Product 9 Luxury,1,141.13,2024-08-01 17:18:52,United Kingdom
INV_000303,CUST_01804,PROD_0006,Product 6 Luxury,1,43.76,2024-02-08 17:22:49,United Kingdom
INV_002941,CUST_01534,PROD_0019,Product 19 Luxury,1,59.19,2024-04-27 18:35:19,United States
INV_005105,CUST_02449,PROD_0047,Product 47 Vintage,2,153.68,2024-07-09 14:40:44,United States
INV_004265,CUST_02267,PROD_0050,Product 50 Luxury,5,176.34,2024-10-05 14:15:30,United States
INV_001369,CUST_02062,PROD_0004,Product 4 Modern,4,10.8,2024-08-16 14:48:30,United States
INV_005030,CUST_01999,PROD_0037,Product 37 Modern,3,17.38,2024-08-05 17:49:48,United Kingdom
INV_000656,CUST_00441,PROD_0009,Product 9 Luxury,1,141.13,2024-06-16 08:32:16,United States
INV_001707,CUST_01294,PROD_0020,Product 20 Essential,2,77.18,2024-06-09 04:05:19,Australia
INV_005359,CUST_01307,PROD_0040,Product 40 Luxury,2,137.92,2024-06-24 01:38:20,United States
INV_006800,CUST_02025,PROD_0003,Product 3 Luxury,2,21.94,2024-12-15 08:45:30,United Kingdom
INV_000645,CUST_01574,PROD_0046,Product 46 Essential,2,123.74,2024-12-01 14:35:27,United Kingdom
INV_006308,CUST_00225,PROD_0022,Product 22 Luxury,1,128.81,2024-06-07 09:08:58,United Kingdom
INV_005762,CUST_01670,PROD_0031,Product 31 Vintage,1,150.26,2024-03-05 19:34:44,United Kingdom
INV_004187,CUST_01957,PROD_0023,Product 23 Eco,1,36.85,2024-04-27 20:03:50,France
INV_000190,CUST_01785,PROD_0009,Product 9 Luxury,2,141.13,2024-11-16 16:24:15,Germany
INV_005864,CUST_01256,PROD_0014,Product 14 Modern,2,29.33,2024-04-24 01:02:48,Germany
INV_004849,CUST_00304,PROD_0019,Product 19 Luxury,2,59.19,2024-05-06 00:59:00,Japan
INV_003933,CUST_01162,PROD_0045,Product 45 Eco,1,174.74,2024-08-21 17:12:01,United States
INV_002201,CUST_01683,PROD_0026,Product 26 Luxury,1,165.24,2024-12-25 20:12:23,United Kingdom
INV_001687,CUST_01131,PROD_0042,Product 42 Essential,2,62.22,2024-10-29 19:04:40,United States
INV_005935,CUST_00014,PROD_0004,Product 4 Modern,2,10.8,2024-04-03 00:46:51,United States
INV_001001,CUST_00244,PROD_0016,Product 16 Eco,2,117.57,2024-08-09 09:28:40,United States
INV_000326,CUST_01179,PROD_0008,Product 8 Eco,2,162.83,2024-09-20 03:47:28,United Kingdom
INV_006770,CUST_02342,PROD_0011,Product 11 Essential,1,23.08,2024-07-18 05:05:21,United Kingdom
INV_000092,CUST_02087,PROD_0013,Product 13 Eco,6,162.38,2024-06-04 05:16:21,Germany
INV_003580,CUST_00743,PROD_0038,Product 38 Modern,1,199.23,2024-03-14 06:31:20,Japan
INV_007074,CUST_01402,PROD_0048,Product 48 Eco,1,184.1,2024-06-08 05:33:30,United States
INV_002197,CUST_02262,PROD_0016,Product 16 Eco,1,117.57,2024-11-14 11:37:10,United Kingdom
INV_004409,CUST_01532,PROD_0034,Product 34 Vintage,1,104.35,2024-05-08 17:49:25,United States
INV_006238,CUST_01081,PROD_0049,Product 49 Eco,1,100.27,2024-10-10 05:12:23,United States
INV_005183,CUST_01355,PROD_0029,Product 29 Essential,2,132.8,2024-03-09 18:17:52,Japan
INV_006824,CUST_00260,PROD_0044,Product 44 Essential,3,153.57,2024-02-04 15:14:06,United States
INV_007843,CUST_01465,PROD_0024,Product 24 Modern,6,197.95,2024-05-30 10:51:13,United States
INV_003063,CUST_01829,PROD_0004,Product 4 Modern,1,10.8,2024-08-12 20:03:37,United States
INV_004192,CUST_00075,PROD_0026,Product 26 Luxury,5,165.24,2024-08-02 13:38:08,United Kingdom
INV_007572,CUST_00282,PROD_0022,Product 22 Luxury,2,128.81,2024-04-11 09:32:55,Germany
INV_001138,CUST_01086,PROD_0006,Product 6 Luxury,2,43.76,2024-11-27 01:42:35,United States
INV_000959,CUST_00843,PROD_0024,Product 24 Modern,1,197.95,2024-04-18 02:21:42,Germany
INV_003345,CUST_01063,PROD_0049,Product 49 Eco,6,100.27,2024-12-16 09:47:47,Canada
INV_004192,CUST_00075,PROD_0027,Product 27 Essential,1,57.2,2024-08-02 13:38:08,United Kingdom
INV_005359,CUST_01307,PROD_0040,Product 40 Luxury,1,137.92,2024-06-24 01:38:20,United States
INV_002868,CUST_01873,PROD_0020,Product 20 Essential,4,77.18,2024-11-22 20:15:08,Germany
INV_005167,CUST_00226,PROD_0015,Product 15 Modern,4,112.64,2024-07-23 21:07:24,France
INV_001596,CUST_00680,PROD_0010,Product 10 Essential,6,35.31,2024-10-21 01:40:19,United Kingdom
INV_001819,CUST_00130,PROD_0024,Product 24 Modern,1,197.95,2024-05-08 06:08:25,United States
INV_004834,CUST_00855,PROD_0039,Product 39 Eco,2,194.35,2024-09-14 02:47:46,Germany
INV_001605,CUST_01863,PROD_0039,Product 39 Eco,1,194.35,2024-12-08 08:39:36,United States
INV_000091,CUST_00285,PROD_0050,Product 50 Luxury,4,176.34,2024-10-27 07:55:36,United States
INV_005787,CUST_01105,PROD_0049,Product 49 Eco,2,100.27,2024-01-24 06:11:13,United States
INV_006686,CUST_01170,PROD_0027,Product 27 Essential,1,57.2,2024-01-13 13:49:52,United States
INV_005210,CUST_01520,PROD_0027,Product 27 Essential,2,57.2,2024-06-19 03:28:03,Germany
INV_007870,CUST_01334,PROD_0019,Product 19 Luxury,3,59.19,2024-05-24 14:41:50,United Kingdom
INV_000019,CUST_01938,PROD_0039,Product 39 Eco,1,194.35,2024-11-09 14:25:03,United States
INV_001165,CUST_02154,PROD_0024,Product 24 Modern,2,197.95,2024-04-06 18:13:31,United Kingdom
INV_006627,CUST_00384,PROD_0016,Product 16 Eco,2,117.57,2024-01-09 20:53:22,France
INV_003397,CUST_01192,PROD_0030,Product 30 Modern,3,32.85,2024-02-04 01:14:24,United States
INV_003652,CUST_00722,PROD_0006,Product 6 Luxury,1,43.76,2024-03-14 08:18:07,United Kingdom
INV_005785,CUST_00680,PROD_0002,Product 2 Vintage,5,32.2,2024-01-05 07:03:03,Japan
INV_006089,CUST_01853,PROD_0049,Product 49 Eco,1,100.27,2024-08-04 00:58:09,Germany
INV_001906,CUST_02279,PROD_0041,Product 41 Eco,3,154.87,2024-08-09 15:00:47,Australia
INV_001835,CUST_00463,PROD_0009,Product 9 Luxury,1,141.13,2024-04-01 15:21:39,United Kingdom
INV_005457,CUST_00941,PROD_0011,Product 11 Essential,1,23.08,2024-08-14 07:31:22,United Kingdom
INV_005814,CUST_01058,PROD_0020,Product 20 Essential,1,77.18,2024-08-12 02:26:05,United Kingdom
INV_005637,CUST_01514,PROD_0032,Product 32 Eco,2,150.66,2024-04-17 17:27:24,United States
INV_002126,CUST_00420,PROD_0021,Product 21 Vintage,1,141.84,2024-03-21 05:26:26,United Kingdom
INV_003521,CUST_00326,PROD_0045,Product 45 Eco,3,174.74,2024-01-30 18:49:57,Germany
INV_003270,CUST_01756,PROD_0003,Product 3 Luxury,3,21.94,2024-10-21 02:02:30,United States
INV_003197,CUST_01269,PROD_0031,Product 31 Vintage,2,150.26,2024-06-16 20:24:08,France
INV_007228,CUST_02133,PROD_0007,Product 7 Eco,3,47.98,2024-03-13 10:39:57,United States
INV_000662,CUST_02253,PROD_0026,Product 26 Luxury,1,165.24,2024-04-18 15:11:08,France
INV_004164,CUST_01222,PROD_0011,Product 11 Essential,1,23.08,2024-02-09 04:34:38,United States
INV_004783,CUST_00749,PROD_0025,Product 25 Eco,4,138.49,2024-09-24 20:27:39,Australia
INV_001374,CUST_02008,PROD_0015,Product 15 Modern,4,112.64,2024-05-19 12:27:39,Germany
INV_005213,CUST_00862,PROD_0032,Product 32 Eco,1,150.66,2024-10-08 12:39:08,United States
INV_005654,CUST_01737,PROD_0035,Product 35 Luxury,3,172.91,2024-09-17 01:54:47,Germany
INV_001785,CUST_02215,PROD_0037,Product 37 Modern,1,17.38,2024-12-29 01:30:14,United States
INV_006034,CUST_00726,PROD_0045,Product 45 Eco,2,174.74,2024-06-14 12:01:37,Germany
INV_004893,CUST_01292,PROD_0038,Product 38 Modern,1,199.23,2024-12-26 13:55:32,United States
INV_000445,CUST_01235,PROD_0030,Product 30 Modern,2,32.85,2024-03-23 00:50:36,Germany
INV_004756,CUST_01208,PROD_0006,Product 6 Luxury,1,43.76,2024-02-29 23:29:49,Germany
INV_007798,CUST_02468,PROD_0007,Product 7 Eco,1,47.98,2024-04-15 22:56:52,Germany
INV_000253,CUST_01794,PROD_0048,Product 48 Eco,1,184.1,2024-02-01 05:46:20,United Kingdom
INV_005142,CUST_02202,PROD_0004,Product 4 Modern,5,10.8,2024-12-10 22:56:11,Australia
INV_004349,CUST_02340,PROD_0005,Product 5 Vintage,1,103.53,2024-06-14 15:17:31,Germany
INV_006775,CUST_01187,PROD_0024,Product 24 Modern,1,197.95,2024-12-26 07:45:15,Germany
INV_007042,CUST_01862,PROD_0022,Product 22 Luxury,2,128.81,2024-12-14 06:42:32,United States
INV_005413,CUST_00820,PROD_0035,Product 35 Luxury,1,172.91,2024-11-16 01:30:30,France
INV_005412,CUST_01287,PROD_0005,Product 5 Vintage,3,103.53,2024-08-22 20:52:28,Canada
INV_005271,CUST_02174,PROD_0013,Product 13 Eco,2,162.38,2024-10-12 13:39:25,United Kingdom
INV_001269,CUST_00461,PROD_0004,Product 4 Modern,2,10.8,2024-06-09 22:52:59,United States
INV_001398,CUST_01969,PROD_0036,Product 36 Vintage,1,159.45,2024-05-08 09:26:56,United States
INV_003049,CUST_02181,PROD_0016,Product 16 Eco,1,117.57,2024-06-23 07:41:32,United States
INV_005329,CUST_01888,PROD_0018,Product 18 Essential,2,171.78,2024-09-02 01:22:24,Canada
INV_002716,CUST_00781,PROD_0001,Product 1 Luxury,2,149.59,2024-11-30 17:49:57,France
INV_002616,CUST_01489,PROD_0011,Product 11 Essential,2,23.08,2024-06-18 07:43:54,United States
INV_005593,CUST_02479,PROD_0035,Product 35 Luxury,6,172.91,2024-08-06 13:24:13,United States
INV_000433,CUST_01397,PROD_0047,Product 47 Vintage,3,153.68,2024-03-02 03:09:38,United States
INV_002155,CUST_00652,PROD_0034,Product 34 Vintage,4,104.35,2024-07-06 08:03:27,United States
INV_001001,CUST_00244,PROD_0041,Product 41 Eco,1,154.87,2024-08-09 09:28:40,United States
INV_005391,CUST_01516,PROD_0030,Product 30 Modern,3,32.85,2024-06-10 22:43:37,United States
INV_004768,CUST_01556,PROD_0014,Product 14 Modern,4,29.33,2024-01-06 12:39:26,Germany
