invoice_no,customer_id,product_id,stock_code,product_name,description,category,quantity,unit_price,total_spend,transaction_date,country,device
INV_004792,CUST_02200,PROD_0050,PROD_0050,Product 50 Luxury,Product 50 Luxury,Electronics,1,176.34,176.34,2024-12-08 09:29:13,France,Desktop
INV_001816,CUST_00370,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,1,77.18,77.18,2024-02-28 12:28:25,United States,Desktop
INV_004596,CUST_00370,PROD_0014,PROD_0014,Product 14 Modern,Product 14 Modern,Electronics,1,29.33,29.33,2024-10-08 05:25:18,United States,Desktop
INV_000914,CUST_01308,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,3,32.2,96.6,2024-04-23 04:29:37,Germany,Desktop
INV_002526,CUST_02104,PROD_0022,PROD_0022,Product 22 Luxury,Product 22 Luxury,Electronics,2,128.81,257.62,2024-08-18 08:48:09,United States,Desktop
INV_007825,CUST_01188,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,2,104.35,208.7,2024-08-02 17:11:11,United Kingdom,Desktop
INV_000090,CUST_00792,PROD_0005,PROD_0005,Product 5 Vintage,Product 5 Vintage,Electronics,2,103.53,207.06,2024-06-03 17:58:19,United States,Desktop
INV_005218,CUST_01196,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,1,32.85,32.85,2024-07-15 08:28:59,United States,Desktop
INV_007177,CUST_01229,PROD_0011,PROD_0011,Product 11 Essential,Product 11 Essential,Electronics,2,23.08,46.16,2024-08-31 10:46:04,United Kingdom,Desktop
INV_004090,CUST_02122,PROD_0021,PROD_0021,Product 21 Vintage,Product 21 Vintage,Electronics,2,141.84,283.68,2024-06-27 17:34:05,France,Desktop
INV_003556,CUST_00446,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,2,165.24,330.48,2024-06-19 07:47:16,Germany,Desktop
INV_000194,CUST_02500,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,1,150.66,150.66,2024-09-16 11:58:04,United States,Desktop
INV_002773,CUST_01350,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,2,174.74,349.48,2024-01-18 00:41:01,Germany,Desktop
INV_007456,CUST_00294,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,3,32.85,98.55,2024-03-26 08:13:58,France,Desktop
INV_000191,CUST_01100,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,1,32.85,32.85,2024-05-05 04:05:47,Canada,Desktop
INV_004201,CUST_02197,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,1,32.2,32.2,2024-08-08 14:35:48,United States,Desktop
INV_002881,CUST_01700,PROD_0021,PROD_0021,Product 21 Vintage,Product 21 Vintage,Electronics,3,141.84,425.52,2024-05-20 01:26:24,United Kingdom,Desktop
INV_001409,CUST_00390,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,1,175.88,175.88,2024-11-26 14:11:12,Germany,Desktop
INV_001100,CUST_00145,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,1,141.13,141.13,2024-08-02 17:04:23,France,Desktop
INV_002142,CUST_01057,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,2,57.2,114.4,2024-12-20 12:29:12,United States,Desktop
INV_006472,CUST_01604,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,1,35.31,35.31,2024-11-18 11:02:05,Canada,Desktop
INV_000105,CUST_00511,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,1,132.8,132.8,2024-10-06 12:35:45,Canada,Desktop
INV_003993,CUST_00452,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,1,17.38,17.38,2024-04-03 10:12:16,United States,Desktop
INV_003234,CUST_00142,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,1,100.27,100.27,2024-12-12 16:27:08,Germany,Desktop
INV_004278,CUST_00615,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,2,43.76,87.52,2024-12-20 03:16:09,United Kingdom,Desktop
INV_002453,CUST_01827,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,3,112.64,337.92,2024-05-18 19:08:57,United States,Desktop
INV_005679,CUST_01100,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,1,171.78,171.78,2024-02-19 11:39:36,France,Desktop
INV_007022,CUST_01610,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,3,132.8,398.4,2024-12-21 19:02:33,United States,Desktop
INV_003115,CUST_00455,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,1,184.1,184.1,2024-05-11 09:57:38,Australia,Desktop
INV_003251,CUST_00495,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,2,123.74,247.48,2024-03-31 06:12:03,United States,Desktop
INV_003153,CUST_02240,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,2,57.2,114.4,2024-09-06 23:17:37,United States,Desktop
INV_003658,CUST_01649,PROD_0036,PROD_0036,Product 36 Vintage,Product 36 Vintage,Electronics,4,159.45,637.8,2024-02-08 22:14:48,Germany,Desktop
INV_003502,CUST_02006,PROD_0008,PROD_0008,Product 8 Eco,Product 8 Eco,Electronics,1,162.83,162.83,2024-02-07 02:30:09,United Kingdom,Desktop
INV_007819,CUST_00041,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,3,149.59,448.77,2024-11-03 17:05:58,United Kingdom,Desktop
INV_007855,CUST_01033,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,7,36.85,257.95,2024-02-21 01:55:03,United Kingdom,Desktop
INV_004044,CUST_02232,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,3,150.66,451.98,2024-12-15 05:21:02,Canada,Desktop
INV_003948,CUST_02161,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,2,153.68,307.36,2024-01-16 04:37:37,United States,Desktop
INV_006438,CUST_02098,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,1,133.94,133.94,2024-08-02 23:22:29,United Kingdom,Desktop
INV_005076,CUST_01122,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,4,36.85,147.4,2024-01-11 05:41:07,United Kingdom,Desktop
INV_000250,CUST_01183,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,3,165.24,495.72,2024-06-19 13:12:24,United States,Desktop
INV_007571,CUST_02350,PROD_0042,PROD_0042,Product 42 Essential,Product 42 Essential,Electronics,2,62.22,124.44,2024-08-24 16:48:07,United States,Desktop
INV_002859,CUST_00650,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,2,43.76,87.52,2024-03-08 20:27:35,France,Desktop
INV_004947,CUST_00585,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,5,5.62,28.1,2024-03-28 14:17:43,Germany,Desktop
INV_000712,CUST_00564,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,2,36.85,73.7,2024-01-03 00:17:40,Australia,Desktop
INV_003513,CUST_01517,PROD_0022,PROD_0022,Product 22 Luxury,Product 22 Luxury,Electronics,6,128.81,772.86,2024-10-01 18:24:01,France,Desktop
INV_006570,CUST_02340,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,2,170.25,340.5,2024-12-31 21:21:36,United States,Desktop
INV_001154,CUST_01359,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,2,32.85,65.7,2024-02-17 14:02:26,United States,Desktop
INV_001020,CUST_02190,PROD_0041,PROD_0041,Product 41 Eco,Product 41 Eco,Electronics,1,154.87,154.87,2024-06-03 10:58:50,United States,Desktop
INV_001178,CUST_00230,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,2,133.94,267.88,2024-10-23 17:27:34,Japan,Desktop
INV_000089,CUST_00933,PROD_0050,PROD_0050,Product 50 Luxury,Product 50 Luxury,Electronics,2,176.34,352.68,2024-03-27 13:47:53,United States,Desktop
INV_003551,CUST_00630,PROD_0031,PROD_0031,Product 31 Vintage,Product 31 Vintage,Electronics,1,150.26,150.26,2024-06-08 12:10:44,United States,Desktop
INV_004986,CUST_00411,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,4,112.64,450.56,2024-09-21 05:45:31,United States,Desktop
INV_004556,CUST_01455,PROD_0016,PROD_0016,Product 16 Eco,Product 16 Eco,Electronics,2,117.57,235.14,2024-08-12 17:50:21,United States,Desktop
INV_006453,CUST_00531,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-05-04 07:41:59,United Kingdom,Desktop
INV_005123,CUST_00727,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,2,32.85,65.7,2024-10-01 16:10:06,United States,Desktop
INV_007873,CUST_00950,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,5,5.62,28.1,2024-07-26 12:45:35,United States,Desktop
INV_005533,CUST_01624,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,1,138.49,138.49,2024-02-01 17:54:13,France,Desktop
INV_005539,CUST_01530,PROD_0007,PROD_0007,Product 7 Eco,Product 7 Eco,Electronics,1,47.98,47.98,2024-07-31 23:55:51,Australia,Desktop
INV_000736,CUST_00028,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,1,112.64,112.64,2024-04-11 06:41:41,United States,Desktop
INV_007938,CUST_00934,PROD_0003,PROD_0003,Product 3 Luxury,Product 3 Luxury,Electronics,1,21.94,21.94,2024-08-12 06:07:32,United States,Desktop
INV_006879,CUST_01542,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,1,194.35,194.35,2024-05-25 15:40:10,Germany,Desktop
INV_007974,CUST_00432,PROD_0021,PROD_0021,Product 21 Vintage,Product 21 Vintage,Electronics,1,141.84,141.84,2024-06-21 22:26:57,United Kingdom,Desktop
INV_006702,CUST_02115,PROD_0005,PROD_0005,Product 5 Vintage,Product 5 Vintage,Electronics,1,103.53,103.53,2024-01-17 13:16:45,United Kingdom,Desktop
INV_006903,CUST_01295,PROD_0005,PROD_0005,Product 5 Vintage,Product 5 Vintage,Electronics,1,103.53,103.53,2024-08-26 04:07:11,United States,Desktop
INV_004767,CUST_02152,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,1,32.2,32.2,2024-07-06 05:03:17,United States,Desktop
INV_007776,CUST_00082,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,1,150.66,150.66,2024-06-06 16:45:33,Australia,Desktop
INV_003423,CUST_01383,PROD_0035,PROD_0035,Product 35 Luxury,Product 35 Luxury,Electronics,1,172.91,172.91,2024-06-13 01:24:09,Germany,Desktop
INV_005544,CUST_01859,PROD_0016,PROD_0016,Product 16 Eco,Product 16 Eco,Electronics,1,117.57,117.57,2024-03-01 11:14:24,France,Desktop
INV_006302,CUST_02316,PROD_0042,PROD_0042,Product 42 Essential,Product 42 Essential,Electronics,5,62.22,311.1,2024-02-09 23:30:26,United States,Desktop
INV_007598,CUST_02291,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,1,32.85,32.85,2024-08-24 16:58:11,Australia,Desktop
INV_000947,CUST_01979,PROD_0022,PROD_0022,Product 22 Luxury,Product 22 Luxury,Electronics,1,128.81,128.81,2024-05-15 06:23:38,United Kingdom,Desktop
INV_006015,CUST_00165,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,2,59.19,118.38,2024-03-30 15:43:50,Japan,Desktop
INV_005467,CUST_01169,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,1,100.27,100.27,2024-06-24 09:40:51,United States,Desktop
INV_001564,CUST_00796,PROD_0033,PROD_0033,Product 33 Modern,Product 33 Modern,Electronics,4,82.87,331.48,2024-02-14 12:21:34,United States,Desktop
INV_000080,CUST_02294,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,2,149.59,299.18,2024-12-09 08:43:57,Canada,Desktop
INV_000615,CUST_02259,PROD_0004,PROD_0004,Product 4 Modern,Product 4 Modern,Electronics,1,10.8,10.8,2024-09-05 11:18:41,United Kingdom,Desktop
INV_001157,CUST_01618,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,1,43.76,43.76,2024-07-11 16:13:59,United States,Desktop
INV_000171,CUST_01905,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,4,5.62,22.48,2024-09-28 15:29:09,United States,Desktop
INV_003467,CUST_00360,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-08-06 10:50:40,United States,Desktop
INV_004284,CUST_00615,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,2,138.49,276.98,2024-05-28 00:00:47,Germany,Desktop
INV_000831,CUST_00943,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,2,137.92,275.84,2024-05-27 12:21:47,United Kingdom,Desktop
INV_006230,CUST_02264,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,1,138.49,138.49,2024-10-06 17:33:09,Canada,Desktop
INV_001652,CUST_00344,PROD_0016,PROD_0016,Product 16 Eco,Product 16 Eco,Electronics,2,117.57,235.14,2024-04-20 00:14:12,United Kingdom,Desktop
INV_003734,CUST_01861,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,1,112.64,112.64,2024-08-03 05:06:27,Germany,Desktop
INV_000375,CUST_01470,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,3,132.8,398.4,2024-01-24 12:22:03,United States,Desktop
INV_006777,CUST_00290,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,1,77.18,77.18,2024-07-31 06:51:01,Australia,Desktop
INV_000206,CUST_01512,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,1,162.38,162.38,2024-07-02 19:06:26,United Kingdom,Desktop
INV_003848,CUST_00426,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,1,132.8,132.8,2024-02-04 19:29:10,United Kingdom,Desktop
INV_005286,CUST_01924,PROD_0024,PROD_0024,Product 24 Modern,Product 24 Modern,Electronics,1,197.95,197.95,2024-09-28 19:11:32,Japan,Desktop
INV_004735,CUST_00098,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,1,57.2,57.2,2024-06-19 07:18:47,United Kingdom,Desktop
INV_002213,CUST_01921,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,1,77.18,77.18,2024-06-25 07:54:38,United Kingdom,Desktop
INV_003940,CUST_02043,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,1,100.27,100.27,2024-01-19 04:07:53,Japan,Desktop
INV_006687,CUST_00511,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,2,17.38,34.76,2024-01-07 13:08:52,United Kingdom,Desktop
INV_000114,CUST_01905,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,1,170.25,170.25,2024-06-20 13:44:38,United States,Desktop
INV_001145,CUST_01853,PROD_0004,PROD_0004,Product 4 Modern,Product 4 Modern,Electronics,2,10.8,21.6,2024-08-03 21:51:52,Germany,Desktop
INV_006937,CUST_00457,PROD_0044,PROD_0044,Product 44 Essential,Product 44 Essential,Electronics,1,153.57,153.57,2024-02-24 08:22:11,Australia,Desktop
INV_001344,CUST_01205,PROD_0024,PROD_0024,Product 24 Modern,Product 24 Modern,Electronics,1,197.95,197.95,2024-06-29 02:33:44,Canada,Desktop
INV_000008,CUST_00824,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,2,137.92,275.84,2024-10-03 21:09:57,United States,Desktop
INV_006808,CUST_02498,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,1,36.85,36.85,2024-05-26 03:30:22,United States,Desktop
INV_007646,CUST_00313,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,1,184.1,184.1,2024-11-04 12:36:59,United States,Desktop
INV_007129,CUST_01221,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,1,123.74,123.74,2024-06-06 15:11:21,Canada,Desktop
INV_002345,CUST_01370,PROD_0031,PROD_0031,Product 31 Vintage,Product 31 Vintage,Electronics,1,150.26,150.26,2024-08-27 13:10:22,France,Desktop
INV_004487,CUST_01569,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,1,32.85,32.85,2024-05-08 05:18:57,United Kingdom,Desktop
INV_007935,CUST_02356,PROD_0007,PROD_0007,Product 7 Eco,Product 7 Eco,Electronics,8,47.98,383.84,2024-08-15 12:23:55,France,Desktop
INV_006452,CUST_02037,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,2,184.1,368.2,2024-10-06 01:16:32,France,Desktop
INV_004603,CUST_00393,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,1,32.85,32.85,2024-05-30 12:27:02,United States,Desktop
INV_002247,CUST_01117,PROD_0007,PROD_0007,Product 7 Eco,Product 7 Eco,Electronics,4,47.98,191.92,2024-05-10 02:07:21,United States,Desktop
INV_007210,CUST_01459,PROD_0008,PROD_0008,Product 8 Eco,Product 8 Eco,Electronics,1,162.83,162.83,2024-04-04 20:54:14,United States,Desktop
INV_004415,CUST_01013,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,1,57.2,57.2,2024-01-14 02:50:02,United States,Desktop
INV_000746,CUST_01864,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,2,149.59,299.18,2024-10-17 09:23:37,Japan,Desktop
INV_000440,CUST_00883,PROD_0007,PROD_0007,Product 7 Eco,Product 7 Eco,Electronics,1,47.98,47.98,2024-10-20 04:34:48,United Kingdom,Desktop
INV_002811,CUST_01086,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,5,100.27,501.35,2024-05-12 13:28:01,Australia,Desktop
INV_005200,CUST_01051,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,3,141.13,423.39,2024-09-21 10:30:00,Germany,Desktop
INV_003678,CUST_01175,PROD_0036,PROD_0036,Product 36 Vintage,Product 36 Vintage,Electronics,1,159.45,159.45,2024-03-28 17:23:42,Australia,Desktop
INV_006608,CUST_00536,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-02-27 23:00:49,United States,Desktop
INV_007317,CUST_00416,PROD_0003,PROD_0003,Product 3 Luxury,Product 3 Luxury,Electronics,2,21.94,43.88,2024-09-20 18:23:45,United Kingdom,Desktop
INV_003342,CUST_02059,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,3,162.38,487.14,2024-02-12 19:29:41,United Kingdom,Desktop
INV_007804,CUST_01248,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,3,5.62,16.86,2024-01-25 10:32:31,Germany,Desktop
INV_000701,CUST_01617,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,5,194.35,971.75,2024-11-13 19:49:50,United States,Desktop
INV_001150,CUST_00345,PROD_0035,PROD_0035,Product 35 Luxury,Product 35 Luxury,Electronics,1,172.91,172.91,2024-08-14 03:39:04,United Kingdom,Desktop
INV_000868,CUST_00735,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,1,194.35,194.35,2024-12-26 16:43:47,Canada,Desktop
INV_003593,CUST_00214,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,1,59.19,59.19,2024-09-13 11:39:38,Germany,Desktop
INV_000238,CUST_00308,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-03-01 18:59:23,United States,Desktop
INV_004746,CUST_01877,PROD_0011,PROD_0011,Product 11 Essential,Product 11 Essential,Electronics,1,23.08,23.08,2024-12-15 05:06:27,Germany,Desktop
INV_005429,CUST_01338,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-08-02 14:22:24,United Kingdom,Desktop
INV_004443,CUST_02144,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,2,162.38,324.76,2024-10-07 19:09:01,France,Desktop
INV_003940,CUST_02043,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,2,57.2,114.4,2024-01-19 04:07:53,Japan,Desktop
INV_007277,CUST_01375,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,1,36.85,36.85,2024-12-10 05:14:57,United States,Desktop
INV_004965,CUST_02236,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,1,112.64,112.64,2024-06-19 19:49:13,United States,Desktop
INV_003074,CUST_00415,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,2,141.13,282.26,2024-05-11 21:27:17,Germany,Desktop
INV_000923,CUST_01676,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,1,194.35,194.35,2024-09-18 08:36:22,United Kingdom,Desktop
INV_003817,CUST_00754,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,2,100.27,200.54,2024-11-18 13:16:43,United States,Desktop
INV_001924,CUST_00169,PROD_0007,PROD_0007,Product 7 Eco,Product 7 Eco,Electronics,2,47.98,95.96,2024-05-04 00:14:45,United Kingdom,Desktop
INV_004772,CUST_00490,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,1,170.25,170.25,2024-09-09 10:24:28,United States,Desktop
INV_003114,CUST_00563,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,3,137.92,413.76,2024-05-27 03:48:57,Germany,Desktop
INV_005287,CUST_01022,PROD_0024,PROD_0024,Product 24 Modern,Product 24 Modern,Electronics,1,197.95,197.95,2024-02-14 00:35:45,Germany,Desktop
INV_003841,CUST_01443,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,3,153.68,461.04,2024-11-17 15:15:06,United Kingdom,Desktop
INV_003149,CUST_01299,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,1,174.74,174.74,2024-04-16 00:43:33,United States,Desktop
INV_001658,CUST_01675,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,2,32.85,65.7,2024-05-20 16:35:57,United States,Desktop
INV_005967,CUST_01744,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,1,137.92,137.92,2024-04-23 23:09:52,United States,Desktop
INV_004379,CUST_01607,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,3,104.35,313.05,2024-08-20 04:17:32,United States,Desktop
INV_005986,CUST_01219,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,1,104.35,104.35,2024-02-09 00:07:43,Canada,Desktop
INV_005637,CUST_01514,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,2,194.35,388.7,2024-04-17 17:27:24,United States,Desktop
INV_003343,CUST_00871,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,1,175.88,175.88,2024-03-13 02:16:19,United States,Desktop
INV_000971,CUST_00750,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,3,138.49,415.47,2024-05-24 23:27:53,Germany,Desktop
