invoice_no,customer_id,stock_code,description,quantity,unit_price,transaction_date,country,total_spend
INV_002105,CUST_00460,PROD_0014,Product 14 Modern,1,29.33,2024-05-25 07:56:34,France,29.33
INV_002927,CUST_01650,PROD_0048,Product 48 Eco,4,184.1,2024-08-16 10:47:20,United Kingdom,736.4
INV_002434,CUST_00719,PROD_0001,Product 1 Luxury,2,149.59,2024-11-21 23:08:17,Germany,299.18
INV_006533,CUST_00026,PROD_0028,Product 28 Vintage,3,175.88,2024-12-08 17:24:10,United States,527.64
INV_005751,CUST_01505,PROD_0025,Product 25 Eco,1,138.49,2024-08-10 20:48:17,France,138.49
INV_007778,CUST_00178,PROD_0037,Product 37 Modern,3,17.38,2024-06-13 01:54:36,Germany,52.14
INV_006104,CUST_01722,PROD_0008,Product 8 Eco,2,162.83,2024-02-12 03:31:15,United States,325.66
INV_004027,CUST_01191,PROD_0012,Product 12 Luxury,3,170.25,2024-11-20 10:06:37,United States,510.75
INV_006483,CUST_01516,PROD_0049,Product 49 Eco,1,100.27,2024-02-09 16:45:58,United States,100.27
INV_006401,CUST_02485,PROD_0009,Product 9 Luxury,3,141.13,2024-06-19 01:48:46,United States,423.39
INV_005530,CUST_00595,PROD_0014,Product 14 Modern,1,29.33,2024-08-20 13:09:03,United States,29.33
INV_007058,CUST_02493,PROD_0036,Product 36 Vintage,2,159.45,2024-10-03 19:29:55,United Kingdom,318.9
INV_000304,CUST_01872,PROD_0028,Product 28 Vintage,4,175.88,2024-01-06 23:02:59,Germany,703.52
INV_002529,CUST_00396,PROD_0018,Product 18 Essential,1,171.78,2024-10-30 20:13:28,United States,171.78
INV_000142,CUST_00626,PROD_0014,Product 14 Modern,1,29.33,2024-10-01 08:18:13,United States,29.33
INV_007628,CUST_01695,PROD_0019,Product 19 Luxury,2,59.19,2024-12-21 20:27:31,France,118.38
INV_003896,CUST_01847,PROD_0005,Product 5 Vintage,2,103.53,2024-11-10 00:13:24,United States,207.06
INV_000625,CUST_00691,PROD_0043,Product 43 Vintage,1,5.62,2024-08-17 20:03:16,Australia,5.62
INV_003907,CUST_01342,PROD_0013,Product 13 Eco,1,162.38,2024-02-23 19:31:10,United States,162.38
INV_001214,CUST_00859,PROD_0041,Product 41 Eco,1,154.87,2024-04-06 21:53:21,Germany,154.87
INV_001185,CUST_02307,PROD_0006,Product 6 Luxury,1,43.76,2024-03-14 02:27:53,France,43.76
INV_000203,CUST_02011,PROD_0030,Product 30 Modern,2,32.85,2024-06-23 01:17:22,France,65.7
INV_006336,CUST_01273,PROD_0005,Product 5 Vintage,3,103.53,2024-11-26 00:22:12,United Kingdom,310.59
INV_007911,CUST_00747,PROD_0028,Product 28 Vintage,2,175.88,2024-06-14 21:05:03,Australia,351.76
INV_006729,CUST_01090,PROD_0020,Product 20 Essential,2,77.18,2024-06-05 12:05:10,United States,154.36
INV_006766,CUST_00113,PROD_0038,Product 38 Modern,1,199.23,2024-09-01 23:42:42,France,199.23
INV_000470,CUST_02374,PROD_0013,Product 13 Eco,2,162.38,2024-06-23 08:06:00,Germany,324.76
INV_001817,CUST_00890,PROD_0037,Product 37 Modern,1,17.38,2024-05-12 18:51:31,United States,17.38
INV_003788,CUST_00529,PROD_0008,Product 8 Eco,3,162.83,2024-06-20 04:48:42,United States,488.49
INV_001804,CUST_01078,PROD_0047,Product 47 Vintage,1,153.68,2024-01-31 18:17:17,United States,153.68
INV_002439,CUST_01299,PROD_0032,Product 32 Eco,1,150.66,2024-05-13 12:53:11,United States,150.66
INV_005468,CUST_02472,PROD_0020,Product 20 Essential,2,77.18,2024-09-09 23:34:06,Germany,154.36
INV_004661,CUST_02209,PROD_0009,Product 9 Luxury,1,141.13,2024-11-27 18:07:40,France,141.13
INV_001048,CUST_00035,PROD_0021,Product 21 Vintage,2,141.84,2024-08-25 00:35:15,Germany,283.68
INV_006541,CUST_02138,PROD_0049,Product 49 Eco,1,100.27,2024-03-20 06:16:06,United Kingdom,100.27
INV_005934,CUST_00638,PROD_0019,Product 19 Luxury,1,59.19,2024-12-05 03:00:40,United States,59.19
INV_000232,CUST_01846,PROD_0018,Product 18 Essential,3,171.78,2024-12-18 19:52:28,United States,515.34
INV_007420,CUST_00201,PROD_0046,Product 46 Essential,2,123.74,2024-08-02 01:48:31,Japan,247.48
INV_006738,CUST_01105,PROD_0011,Product 11 Essential,1,23.08,2024-08-10 23:38:29,United States,23.08
INV_002180,CUST_02249,PROD_0015,Product 15 Modern,2,112.64,2024-01-21 15:10:56,United States,225.28
INV_006445,CUST_02209,PROD_0046,Product 46 Essential,2,123.74,2024-10-25 16:35:58,Japan,247.48
INV_002980,CUST_01311,PROD_0028,Product 28 Vintage,1,175.88,2024-02-25 07:49:42,United States,175.88
INV_007509,CUST_02345,PROD_0026,Product 26 Luxury,1,165.24,2024-06-22 22:02:29,United Kingdom,165.24
INV_003942,CUST_00701,PROD_0006,Product 6 Luxury,3,43.76,2024-08-21 13:44:24,United States,131.28
INV_000345,CUST_00823,PROD_0006,Product 6 Luxury,1,43.76,2024-02-21 07:49:06,France,43.76
INV_007540,CUST_01168,PROD_0003,Product 3 Luxury,1,21.94,2024-03-28 22:20:25,United Kingdom,21.94
INV_001975,CUST_01056,PROD_0023,Product 23 Eco,5,36.85,2024-12-07 05:51:56,United States,184.25
INV_004048,CUST_01132,PROD_0023,Product 23 Eco,2,36.85,2024-04-30 03:06:07,United States,73.7
INV_005018,CUST_02472,PROD_0046,Product 46 Essential,1,123.74,2024-08-20 15:31:21,Canada,123.74
INV_002238,CUST_01634,PROD_0039,Product 39 Eco,1,194.35,2024-07-03 22:48:12,United States,194.35
INV_007329,CUST_00236,PROD_0026,Product 26 Luxury,1,165.24,2024-05-21 14:58:31,United Kingdom,165.24
INV_003429,CUST_00222,PROD_0018,Product 18 Essential,1,171.78,2024-11-26 00:48:02,Australia,171.78
INV_003458,CUST_00081,PROD_0032,Product 32 Eco,1,150.66,2024-06-01 22:26:59,United Kingdom,150.66
INV_007664,CUST_01539,PROD_0029,Product 29 Essential,3,132.8,2024-03-09 09:48:51,United States,398.4
INV_007899,CUST_02167,PROD_0037,Product 37 Modern,2,17.38,2024-10-11 04:52:17,Germany,34.76
INV_001801,CUST_01687,PROD_0020,Product 20 Essential,2,77.18,2024-12-08 14:20:47,United Kingdom,154.36
INV_000846,CUST_00028,PROD_0026,Product 26 Luxury,4,165.24,2024-07-25 16:34:47,United Kingdom,660.96
INV_006263,CUST_00791,PROD_0047,Product 47 Vintage,5,153.68,2024-12-05 17:59:53,Japan,768.4
INV_007451,CUST_02015,PROD_0001,Product 1 Luxury,1,149.59,2024-04-17 02:27:11,United States,149.59
INV_002472,CUST_01374,PROD_0050,Product 50 Luxury,1,176.34,2024-01-26 16:14:37,Australia,176.34
INV_000907,CUST_00439,PROD_0028,Product 28 Vintage,8,175.88,2024-02-22 14:51:14,United States,1407.04
INV_002096,CUST_01149,PROD_0048,Product 48 Eco,1,184.1,2024-11-22 12:15:24,United States,184.1
INV_005749,CUST_01922,PROD_0009,Product 9 Luxury,4,141.13,2024-03-01 13:10:51,France,564.52
INV_002325,CUST_02384,PROD_0047,Product 47 Vintage,9,153.68,2024-01-16 19:20:28,United States,1383.12
INV_005663,CUST_02036,PROD_0041,Product 41 Eco,1,154.87,2024-05-25 15:14:25,United States,154.87
INV_002509,CUST_02289,PROD_0026,Product 26 Luxury,1,165.24,2024-08-26 05:34:00,Germany,165.24
INV_000134,CUST_02245,PROD_0019,Product 19 Luxury,2,59.19,2024-06-22 04:12:57,Canada,118.38
INV_001570,CUST_01463,PROD_0021,Product 21 Vintage,5,141.84,2024-02-19 19:03:06,Germany,709.2
INV_000352,CUST_01628,PROD_0004,Product 4 Modern,1,10.8,2024-11-24 10:54:35,France,10.8
INV_004115,CUST_02412,PROD_0007,Product 7 Eco,3,47.98,2024-07-10 10:45:31,United States,143.94
INV_007837,CUST_00053,PROD_0036,Product 36 Vintage,1,159.45,2024-01-19 08:20:22,United States,159.45
INV_002997,CUST_00172,PROD_0005,Product 5 Vintage,3,103.53,2024-01-01 09:19:49,France,310.59
INV_003280,CUST_01357,PROD_0038,Product 38 Modern,1,199.23,2024-05-13 02:27:37,United States,199.23
INV_004878,CUST_00745,PROD_0043,Product 43 Vintage,1,5.62,2024-09-08 14:18:18,United Kingdom,5.62
INV_007428,CUST_02268,PROD_0015,Product 15 Modern,1,112.64,2024-03-27 07:37:34,Canada,112.64
INV_002896,CUST_01146,PROD_0014,Product 14 Modern,2,29.33,2024-12-15 14:33:05,United Kingdom,58.66
INV_004724,CUST_02471,PROD_0049,Product 49 Eco,1,100.27,2024-06-21 07:08:50,Japan,100.27
INV_002629,CUST_01857,PROD_0030,Product 30 Modern,8,32.85,2024-09-17 19:23:42,Germany,262.8
INV_001775,CUST_00422,PROD_0049,Product 49 Eco,1,100.27,2024-02-07 02:37:30,United States,100.27
INV_000140,CUST_01310,PROD_0035,Product 35 Luxury,1,172.91,2024-12-12 19:36:48,United Kingdom,172.91
INV_002933,CUST_01986,PROD_0003,Product 3 Luxury,6,21.94,2024-10-03 04:24:13,United Kingdom,131.64
INV_004837,CUST_01335,PROD_0022,Product 22 Luxury,1,128.81,2024-08-04 17:34:20,United Kingdom,128.81
INV_007646,CUST_00313,PROD_0014,Product 14 Modern,10,29.33,2024-11-04 12:36:59,United States,293.3
INV_002232,CUST_00632,PROD_0024,Product 24 Modern,1,197.95,2024-11-21 07:07:49,United Kingdom,197.95
INV_007461,CUST_00260,PROD_0028,Product 28 Vintage,6,175.88,2024-05-01 21:06:59,Germany,1055.28
INV_000307,CUST_01086,PROD_0009,Product 9 Luxury,2,141.13,2024-05-11 11:37:09,United Kingdom,282.26
INV_004978,CUST_02068,PROD_0020,Product 20 Essential,1,77.18,2024-03-11 22:04:14,United States,77.18
INV_005965,CUST_00134,PROD_0010,Product 10 Essential,2,35.31,2024-11-01 07:24:49,France,70.62
INV_000358,CUST_01932,PROD_0043,Product 43 Vintage,2,5.62,2024-01-10 17:14:47,United Kingdom,11.24
INV_002725,CUST_01877,PROD_0038,Product 38 Modern,1,199.23,2024-02-03 07:08:32,United States,199.23
INV_007726,CUST_00487,PROD_0013,Product 13 Eco,8,162.38,2024-08-19 09:11:47,United States,1299.04
INV_000817,CUST_00481,PROD_0010,Product 10 Essential,3,35.31,2024-10-17 01:25:08,Japan,105.93
INV_005720,CUST_01792,PROD_0007,Product 7 Eco,1,47.98,2024-04-09 00:04:48,United States,47.98
INV_007459,CUST_01636,PROD_0037,Product 37 Modern,1,17.38,2024-03-30 00:39:31,United Kingdom,17.38
INV_005032,CUST_01568,PROD_0048,Product 48 Eco,1,184.1,2024-01-17 08:24:42,United Kingdom,184.1
INV_006352,CUST_00803,PROD_0012,Product 12 Luxury,4,170.25,2024-12-04 14:08:37,United Kingdom,681.0
INV_000575,CUST_00421,PROD_0039,Product 39 Eco,2,194.35,2024-02-01 02:17:46,United States,388.7
INV_000912,CUST_02471,PROD_0028,Product 28 Vintage,1,175.88,2024-09-27 00:35:38,United States,175.88
INV_002644,CUST_00615,PROD_0014,Product 14 Modern,1,29.33,2024-03-15 12:47:12,United States,29.33
INV_000378,CUST_02446,PROD_0008,Product 8 Eco,2,162.83,2024-01-09 07:03:57,United States,325.66
INV_000895,CUST_00382,PROD_0042,Product 42 Essential,1,62.22,2024-08-19 19:44:24,United Kingdom,62.22
INV_000003,CUST_01991,PROD_0014,Product 14 Modern,1,29.33,2024-11-12 21:53:16,United States,29.33
INV_000363,CUST_00153,PROD_0043,Product 43 Vintage,1,5.62,2024-04-28 04:53:00,Japan,5.62
INV_005685,CUST_01093,PROD_0023,Product 23 Eco,1,36.85,2024-12-26 08:12:11,United Kingdom,36.85
INV_001637,CUST_01579,PROD_0026,Product 26 Luxury,1,165.24,2024-02-21 08:18:58,United States,165.24
INV_002351,CUST_02375,PROD_0018,Product 18 Essential,6,171.78,2024-05-06 14:16:55,United States,1030.68
INV_005697,CUST_02375,PROD_0046,Product 46 Essential,2,123.74,2024-11-30 08:07:31,United Kingdom,247.48
INV_003849,CUST_01685,PROD_0038,Product 38 Modern,1,199.23,2024-02-10 06:19:25,United Kingdom,199.23
INV_000579,CUST_01445,PROD_0042,Product 42 Essential,1,62.22,2024-08-26 18:49:52,Japan,62.22
INV_000601,CUST_00266,PROD_0020,Product 20 Essential,3,77.18,2024-08-01 14:20:41,United Kingdom,231.54
INV_004469,CUST_01353,PROD_0008,Product 8 Eco,4,162.83,2024-12-26 01:00:29,Germany,651.32
INV_000816,CUST_00063,PROD_0019,Product 19 Luxury,4,59.19,2024-03-23 06:11:29,Australia,236.76
INV_003346,CUST_01806,PROD_0036,Product 36 Vintage,1,159.45,2024-08-31 10:32:52,Canada,159.45
INV_001457,CUST_02017,PROD_0025,Product 25 Eco,1,138.49,2024-02-24 13:04:52,France,138.49
INV_004044,CUST_02232,PROD_0016,Product 16 Eco,1,117.57,2024-12-15 05:21:02,Canada,117.57
INV_001418,CUST_00241,PROD_0008,Product 8 Eco,1,162.83,2024-11-23 21:54:39,United States,162.83
INV_004466,CUST_00838,PROD_0049,Product 49 Eco,4,100.27,2024-11-07 18:45:58,United Kingdom,401.08
INV_002868,CUST_01873,PROD_0003,Product 3 Luxury,3,21.94,2024-11-22 20:15:08,Germany,65.82
INV_002970,CUST_02413,PROD_0021,Product 21 Vintage,2,141.84,2024-01-18 11:16:40,United Kingdom,283.68
INV_004906,CUST_02004,PROD_0026,Product 26 Luxury,4,165.24,2024-10-14 15:17:01,United Kingdom,660.96
INV_001833,CUST_01224,PROD_0006,Product 6 Luxury,1,43.76,2024-03-18 04:14:18,United States,43.76
INV_000879,CUST_02440,PROD_0010,Product 10 Essential,1,35.31,2024-06-03 01:32:25,Australia,35.31
INV_006581,CUST_00120,PROD_0050,Product 50 Luxury,1,176.34,2024-05-06 12:53:12,United States,176.34
INV_005919,CUST_00210,PROD_0012,Product 12 Luxury,1,170.25,2024-07-11 20:58:45,Japan,170.25
INV_002091,CUST_01696,PROD_0046,Product 46 Essential,2,123.74,2024-12-26 07:37:45,Germany,247.48
INV_003110,CUST_01074,PROD_0045,Product 45 Eco,1,174.74,2024-10-06 04:02:36,United States,174.74
INV_006785,CUST_01716,PROD_0039,Product 39 Eco,1,194.35,2024-07-03 04:52:03,United States,194.35
INV_001650,CUST_02360,PROD_0045,Product 45 Eco,3,174.74,2024-02-07 22:47:15,United States,524.22
INV_007971,CUST_01127,PROD_0012,Product 12 Luxury,1,170.25,2024-12-21 21:47:55,United States,170.25
INV_001860,CUST_00077,PROD_0038,Product 38 Modern,1,199.23,2024-08-28 16:20:42,Canada,199.23
INV_007046,CUST_02139,PROD_0017,Product 17 Luxury,1,133.94,2024-08-12 04:56:23,United Kingdom,133.94
INV_003146,CUST_01906,PROD_0001,Product 1 Luxury,1,149.59,2024-07-17 22:37:43,United Kingdom,149.59
INV_007759,CUST_02277,PROD_0019,Product 19 Luxury,1,59.19,2024-12-11 11:04:14,United States,59.19
INV_000925,CUST_00632,PROD_0045,Product 45 Eco,1,174.74,2024-10-04 18:29:10,United States,174.74
INV_002812,CUST_00767,PROD_0046,Product 46 Essential,7,123.74,2024-03-22 23:17:59,United States,866.18
INV_002255,CUST_01827,PROD_0039,Product 39 Eco,2,194.35,2024-05-16 12:22:13,United States,388.7
INV_002112,CUST_02115,PROD_0029,Product 29 Essential,1,132.8,2024-09-19 19:27:44,Japan,132.8
INV_005072,CUST_01204,PROD_0013,Product 13 Eco,1,162.38,2024-08-26 05:29:20,United Kingdom,162.38
INV_000506,CUST_00415,PROD_0002,Product 2 Vintage,1,32.2,2024-07-16 04:00:39,France,32.2
INV_004225,CUST_01574,PROD_0007,Product 7 Eco,4,47.98,2024-04-26 16:03:02,France,191.92
INV_006966,CUST_00891,PROD_0044,Product 44 Essential,1,153.57,2024-06-23 21:26:23,Germany,153.57
INV_001930,CUST_00607,PROD_0014,Product 14 Modern,6,29.33,2024-02-21 08:05:28,United States,175.98
INV_002004,CUST_01692,PROD_0028,Product 28 Vintage,4,175.88,2024-03-27 10:21:20,Germany,703.52
INV_002256,CUST_01161,PROD_0005,Product 5 Vintage,4,103.53,2024-04-07 19:50:30,United States,414.12
INV_002869,CUST_00434,PROD_0008,Product 8 Eco,2,162.83,2024-10-30 13:31:42,United Kingdom,325.66
INV_005519,CUST_01521,PROD_0001,Product 1 Luxury,1,149.59,2024-10-09 00:39:41,United Kingdom,149.59
INV_002866,CUST_02112,PROD_0025,Product 25 Eco,1,138.49,2024-08-22 16:23:10,Germany,138.49
INV_001163,CUST_00250,PROD_0022,Product 22 Luxury,5,128.81,2024-02-04 01:37:26,United States,644.05
INV_002138,CUST_01908,PROD_0033,Product 33 Modern,2,82.87,2024-08-08 12:10:47,United States,165.74
INV_004148,CUST_02351,PROD_0028,Product 28 Vintage,2,175.88,2024-08-04 02:39:35,United States,351.76
INV_007951,CUST_00518,PROD_0025,Product 25 Eco,1,138.49,2024-07-20 07:01:29,Germany,138.49
INV_001628,CUST_02455,PROD_0044,Product 44 Essential,1,153.57,2024-08-06 21:10:35,United Kingdom,153.57
INV_004270,CUST_02094,PROD_0032,Product 32 Eco,2,150.66,2024-01-31 01:53:18,United States,301.32
INV_007558,CUST_00176,PROD_0022,Product 22 Luxury,1,128.81,2024-04-27 04:42:42,United States,128.81
INV_006652,CUST_01235,PROD_0014,Product 14 Modern,1,29.33,2024-10-28 14:53:27,United Kingdom,29.33
INV_006043,CUST_02260,PROD_0039,Product 39 Eco,1,194.35,2024-07-16 22:43:37,United Kingdom,194.35
INV_007093,CUST_00332,PROD_0009,Product 9 Luxury,2,141.13,2024-10-17 07:29:55,Canada,282.26
INV_007830,CUST_02211,PROD_0044,Product 44 Essential,2,153.57,2024-08-10 13:59:59,United Kingdom,307.14
INV_002571,CUST_01863,PROD_0025,Product 25 Eco,6,138.49,2024-02-11 22:58:29,United States,830.94
INV_002035,CUST_00700,PROD_0025,Product 25 Eco,1,138.49,2024-12-20 06:48:43,United States,138.49
INV_003621,CUST_02087,PROD_0013,Product 13 Eco,1,162.38,2024-05-29 04:32:29,United Kingdom,162.38
INV_007558,CUST_00176,PROD_0014,Product 14 Modern,3,29.33,2024-04-27 04:42:42,United States,87.99
INV_006066,CUST_01366,PROD_0026,Product 26 Luxury,2,165.24,2024-07-10 12:29:46,United States,330.48
INV_005652,CUST_00786,PROD_0034,Product 34 Vintage,1,104.35,2024-11-16 16:24:36,United States,104.35
INV_001674,CUST_00596,PROD_0035,Product 35 Luxury,2,172.91,2024-07-02 04:16:13,Australia,345.82
INV_002737,CUST_02292,PROD_0020,Product 20 Essential,1,77.18,2024-01-16 23:18:45,United Kingdom,77.18
INV_000967,CUST_00707,PROD_0043,Product 43 Vintage,1,5.62,2024-11-12 00:35:24,Germany,5.62
INV_000685,CUST_01285,PROD_0019,Product 19 Luxury,1,59.19,2024-06-11 15:18:55,United States,59.19
INV_005822,CUST_01658,PROD_0023,Product 23 Eco,2,36.85,2024-01-20 22:01:31,Australia,73.7
INV_006542,CUST_01744,PROD_0048,Product 48 Eco,1,184.1,2024-08-03 18:03:52,Germany,184.1
INV_005063,CUST_00778,PROD_0015,Product 15 Modern,2,112.64,2024-08-13 23:12:20,United States,225.28
INV_001321,CUST_02495,PROD_0029,Product 29 Essential,7,132.8,2024-04-19 18:44:22,United States,929.6
INV_004193,CUST_01586,PROD_0048,Product 48 Eco,3,184.1,2024-10-24 08:40:08,United States,552.3
INV_007462,CUST_01951,PROD_0035,Product 35 Luxury,4,172.91,2024-01-18 11:44:14,United States,691.64
INV_000987,CUST_02029,PROD_0050,Product 50 Luxury,1,176.34,2024-08-01 11:49:09,United Kingdom,176.34
INV_003414,CUST_02351,PROD_0024,Product 24 Modern,2,197.95,2024-07-04 17:55:05,United Kingdom,395.9
INV_006223,CUST_01659,PROD_0025,Product 25 Eco,1,138.49,2024-09-07 02:46:41,United States,138.49
INV_000441,CUST_01414,PROD_0012,Product 12 Luxury,2,170.25,2024-06-15 23:05:07,United States,340.5
INV_003807,CUST_01312,PROD_0019,Product 19 Luxury,1,59.19,2024-08-08 16:04:08,United States,59.19
INV_003808,CUST_02463,PROD_0002,Product 2 Vintage,1,32.2,2024-10-27 16:07:06,United States,32.2
INV_004448,CUST_01666,PROD_0006,Product 6 Luxury,1,43.76,2024-12-04 10:17:48,United States,43.76
INV_002763,CUST_00017,PROD_0032,Product 32 Eco,2,150.66,2024-07-23 06:49:08,Germany,301.32
INV_007654,CUST_00924,PROD_0011,Product 11 Essential,2,23.08,2024-08-20 08:13:36,United States,46.16
INV_004825,CUST_00937,PROD_0010,Product 10 Essential,1,35.31,2024-12-28 06:43:55,United States,35.31
INV_006112,CUST_02183,PROD_0019,Product 19 Luxury,4,59.19,2024-09-13 12:27:40,United Kingdom,236.76
INV_001899,CUST_01833,PROD_0021,Product 21 Vintage,3,141.84,2024-06-03 05:09:08,United States,425.52
INV_003326,CUST_00051,PROD_0035,Product 35 Luxury,2,172.91,2024-02-15 08:00:30,France,345.82
INV_001764,CUST_01382,PROD_0049,Product 49 Eco,2,100.27,2024-06-12 19:36:52,United Kingdom,200.54
INV_004838,CUST_00817,PROD_0015,Product 15 Modern,2,112.64,2024-11-05 17:00:07,United States,225.28
INV_006688,CUST_01662,PROD_0040,Product 40 Luxury,1,137.92,2024-07-11 18:39:44,United Kingdom,137.92
INV_003212,CUST_00982,PROD_0045,Product 45 Eco,1,174.74,2024-12-09 21:50:52,Canada,174.74
INV_003460,CUST_02002,PROD_0013,Product 13 Eco,2,162.38,2024-01-25 19:53:10,United Kingdom,324.76
INV_001210,CUST_00319,PROD_0015,Product 15 Modern,2,112.64,2024-04-02 10:16:58,United States,225.28
INV_004912,CUST_00410,PROD_0009,Product 9 Luxury,2,141.13,2024-05-17 17:52:02,United States,282.26
INV_003853,CUST_00913,PROD_0045,Product 45 Eco,2,174.74,2024-10-28 17:02:55,United Kingdom,349.48
INV_005632,CUST_00645,PROD_0043,Product 43 Vintage,1,5.62,2024-04-03 17:27:26,United Kingdom,5.62
INV_002908,CUST_01245,PROD_0017,Product 17 Luxury,3,133.94,2024-10-09 03:33:25,United States,401.82
INV_003438,CUST_01750,PROD_0046,Product 46 Essential,2,123.74,2024-09-20 20:53:19,France,247.48
INV_006601,CUST_02339,PROD_0001,Product 1 Luxury,3,149.59,2024-03-08 16:52:43,United States,448.77
INV_005438,CUST_00279,PROD_0008,Product 8 Eco,2,162.83,2024-02-24 08:04:08,United States,325.66
INV_006873,CUST_01065,PROD_0035,Product 35 Luxury,1,172.91,2024-05-07 05:57:18,United States,172.91
INV_007346,CUST_01149,PROD_0025,Product 25 Eco,1,138.49,2024-02-19 02:48:55,United States,138.49
INV_001499,CUST_01281,PROD_0031,Product 31 Vintage,2,150.26,2024-08-02 10:10:27,United States,300.52
INV_004892,CUST_01428,PROD_0020,Product 20 Essential,4,77.18,2024-01-27 21:36:50,United States,308.72
INV_000934,CUST_00182,PROD_0041,Product 41 Eco,1,154.87,2024-08-06 17:35:36,Japan,154.87
INV_005249,CUST_01853,PROD_0027,Product 27 Essential,1,57.2,2024-06-21 09:22:53,Australia,57.2
INV_007955,CUST_00304,PROD_0019,Product 19 Luxury,2,59.19,2024-11-14 10:58:10,United States,118.38
INV_007317,CUST_00416,PROD_0009,Product 9 Luxury,1,141.13,2024-09-20 18:23:45,United Kingdom,141.13
INV_001024,CUST_02319,PROD_0037,Product 37 Modern,2,17.38,2024-11-27 01:09:15,United Kingdom,34.76
INV_002848,CUST_01390,PROD_0039,Product 39 Eco,1,194.35,2024-12-23 23:11:54,United Kingdom,194.35
INV_005195,CUST_01840,PROD_0008,Product 8 Eco,2,162.83,2024-02-20 01:19:31,Germany,325.66
INV_004812,CUST_01248,PROD_0017,Product 17 Luxury,1,133.94,2024-02-06 17:26:14,Australia,133.94
INV_005928,CUST_01058,PROD_0015,Product 15 Modern,1,112.64,2024-03-06 15:24:18,Germany,112.64
INV_002542,CUST_01502,PROD_0044,Product 44 Essential,1,153.57,2024-09-28 03:04:13,United Kingdom,153.57
INV_001318,CUST_01627,PROD_0038,Product 38 Modern,1,199.23,2024-08-14 23:48:54,United States,199.23
INV_004444,CUST_00953,PROD_0033,Product 33 Modern,9,82.87,2024-01-23 21:17:41,Germany,745.83
INV_007069,CUST_02368,PROD_0020,Product 20 Essential,1,77.18,2024-02-24 23:12:38,United States,77.18
INV_006336,CUST_01273,PROD_0008,Product 8 Eco,3,162.83,2024-11-26 00:22:12,United Kingdom,488.49
