customer_id,total_monetary_spend,transaction_frequency,total_items_purchased,first_purchase,last_purchase,views,carts,purchases,searches,total_sessions,cart_to_view_ratio,avg_order_value,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,customer_segment,cluster_id
CUST_01049,1073.13,1,10,2024-03-17 14:42:23,2024-03-17 14:42:23,6,1,1,1,2,0.1667,1073.13,289.4,1,1073.13,1,1,2,112,4,Lost,Cluster_2
CUST_00878,4816.03,4,37,2024-01-02 05:48:17,2024-12-10 08:11:49,27,6,1,4,6,0.2222,1204.01,21.7,4,4816.03,5,4,5,545,14,Champions,Cluster_1
CUST_02139,4600.73,3,40,2024-04-22 19:44:37,2024-08-12 04:56:23,26,9,4,7,7,0.3462,1533.58,141.8,3,4600.73,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_00565,1644.28,3,17,2024-06-18 05:24:50,2024-08-14 14:10:40,15,2,0,2,4,0.1333,548.09,139.4,3,1644.28,2,4,2,242,8,At Risk,Cluster_3
CUST_02273,1211.6,1,9,2024-07-18 00:17:41,2024-07-18 00:17:41,8,2,1,2,5,0.25,1211.6,167.0,1,1211.6,2,1,2,212,5,Lost,Cluster_2
CUST_00397,3962.33,3,29,2024-01-11 19:47:34,2024-02-03 06:51:00,29,5,0,0,7,0.1724,1320.78,332.7,3,3962.33,1,4,5,145,10,Loyal Customers,Cluster_4
CUST_01273,1844.83,3,27,2024-05-02 05:39:37,2024-11-26 00:22:12,31,10,4,2,11,0.3226,614.94,36.0,3,1844.83,4,4,3,443,11,Loyal Customers,Cluster_3
CUST_02240,3449.37,5,28,2024-02-01 03:06:58,2024-12-03 03:04:12,16,8,2,4,5,0.5,689.87,28.9,5,3449.37,4,5,4,454,13,Champions,Cluster_1
CUST_01175,2017.52,2,17,2024-01-20 01:41:02,2024-03-28 17:23:42,45,16,7,8,13,0.3556,1008.76,278.3,2,2017.52,1,2,3,123,6,Potential Loyalists,Cluster_3
CUST_01553,4746.33,4,36,2024-04-18 01:32:22,2024-11-14 13:25:17,18,8,0,1,7,0.4444,1186.58,47.4,4,4746.33,4,4,5,445,13,Champions,Cluster_4
CUST_01239,1940.96,3,18,2024-02-13 16:59:28,2024-04-01 17:35:16,47,16,3,5,11,0.3404,646.99,274.3,3,1940.96,1,4,3,143,8,Loyal Customers,Cluster_3
CUST_02478,5777.96,5,42,2024-01-11 00:51:28,2024-12-28 16:30:04,31,8,1,6,7,0.2581,1155.59,3.3,5,5777.96,5,5,5,555,15,Champions,Cluster_1
CUST_00509,2115.71,3,24,2024-01-21 17:43:38,2024-10-19 15:12:20,32,4,0,2,7,0.125,705.24,73.4,3,2115.71,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_01558,2973.06,5,29,2024-01-09 22:37:24,2024-06-07 04:17:05,20,6,0,2,4,0.3,594.61,207.8,5,2973.06,1,5,4,154,10,Loyal Customers,Cluster_4
CUST_02167,8134.35,7,61,2024-01-04 00:54:59,2024-10-11 04:52:17,30,8,2,3,8,0.2667,1162.05,81.8,7,8134.35,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_01414,3649.77,4,34,2024-01-22 02:21:10,2024-07-08 01:52:43,34,8,1,5,8,0.2353,912.44,176.9,4,3649.77,1,4,4,144,9,Loyal Customers,Cluster_4
CUST_01215,1123.82,1,10,2024-11-18 10:47:27,2024-11-18 10:47:27,14,3,3,2,5,0.2143,1123.82,43.6,1,1123.82,4,1,2,412,7,New Customers,Cluster_2
CUST_01791,1743.63,2,11,2024-01-13 11:02:40,2024-05-30 06:01:36,13,6,3,1,4,0.4615,871.82,215.7,2,1743.63,1,2,2,122,5,Lost,Cluster_3
CUST_00263,2390.37,3,21,2024-02-27 15:01:03,2024-07-22 17:46:29,30,7,2,4,10,0.2333,796.79,162.3,3,2390.37,2,4,3,243,9,Loyal Customers,Cluster_3
CUST_01027,2084.64,3,19,2024-02-08 03:18:45,2024-09-23 04:05:20,14,4,2,4,6,0.2857,694.88,99.8,3,2084.64,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_01618,3319.96,6,30,2024-03-21 10:41:56,2024-12-04 15:46:01,28,6,3,5,6,0.2143,553.33,27.3,6,3319.96,5,5,4,554,14,Champions,Cluster_1
CUST_00615,3418.69,4,31,2024-03-03 23:06:21,2024-12-20 03:16:09,19,6,3,7,6,0.3158,854.67,11.9,4,3418.69,5,4,4,544,13,Champions,Cluster_1
CUST_02000,1460.69,3,11,2024-01-23 07:54:30,2024-11-16 16:07:50,18,3,3,0,5,0.1667,486.9,45.3,3,1460.69,4,4,2,442,10,Potential Loyalists,Cluster_3
CUST_00210,2168.98,2,17,2024-07-11 20:58:45,2024-08-09 11:24:36,21,4,1,2,4,0.1905,1084.49,144.5,2,2168.98,2,2,3,223,7,Potential Loyalists,Cluster_3
CUST_02402,100.27,1,1,2024-07-23 22:27:45,2024-07-23 22:27:45,13,5,1,4,5,0.3846,100.27,161.1,1,100.27,2,1,1,211,4,Lost,Cluster_2
CUST_00388,1290.54,4,16,2024-02-18 22:54:51,2024-11-04 11:49:12,35,14,4,7,10,0.4,322.63,57.5,4,1290.54,4,4,2,442,10,Potential Loyalists,Cluster_3
CUST_01168,3296.82,5,25,2024-01-07 22:14:46,2024-05-22 21:42:21,17,5,0,3,4,0.2941,659.36,223.1,5,3296.82,1,5,4,154,10,Loyal Customers,Cluster_4
CUST_02424,294.69,1,3,2024-12-15 03:03:17,2024-12-15 03:03:17,27,12,2,5,8,0.4444,294.69,16.9,1,294.69,5,1,1,511,7,New Customers,Cluster_2
CUST_01291,2018.3,4,19,2024-05-15 18:09:05,2024-12-25 15:20:11,1,0,1,0,1,0.0,504.57,6.4,4,2018.3,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_02277,4572.08,7,50,2024-01-04 22:36:54,2024-12-13 16:30:15,20,9,0,3,5,0.45,653.15,18.3,7,4572.08,5,5,5,555,15,Champions,Cluster_1
CUST_01095,758.76,3,6,2024-01-17 18:02:40,2024-11-04 17:20:37,10,3,2,3,3,0.3,252.92,57.3,3,758.76,4,4,1,441,9,Potential Loyalists,Cluster_3
CUST_01438,448.27,1,3,2024-09-22 23:14:51,2024-09-22 23:14:51,37,9,6,5,10,0.2432,448.27,100.0,1,448.27,3,1,1,311,5,Potential Loyalists,Cluster_2
CUST_01373,322.57,2,7,2024-02-06 06:25:54,2024-04-20 12:18:24,11,5,1,3,4,0.4545,161.28,255.5,2,322.57,1,2,1,121,4,Lost,Cluster_2
CUST_01801,3255.75,5,28,2024-02-17 19:28:09,2024-12-24 01:22:34,30,13,1,7,9,0.4333,651.15,7.9,5,3255.75,5,5,4,554,14,Champions,Cluster_1
CUST_02383,6922.0,4,55,2024-06-05 04:59:30,2024-08-07 15:44:53,9,3,3,2,4,0.3333,1730.5,146.3,4,6922.0,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_01320,2570.37,2,19,2024-01-07 11:00:20,2024-11-17 18:00:36,27,5,1,4,8,0.1852,1285.18,44.2,2,2570.37,4,2,3,423,9,New Customers,Cluster_3
CUST_01401,688.51,1,5,2024-01-30 12:38:23,2024-01-30 12:38:23,35,7,4,5,8,0.2,688.51,336.5,1,688.51,1,1,1,111,3,Lost,Cluster_2
CUST_01384,6031.35,6,46,2024-06-11 10:32:58,2024-11-24 14:33:17,7,3,0,0,1,0.4286,1005.23,37.4,6,6031.35,4,5,5,455,14,Champions,Cluster_4
CUST_00200,1332.54,5,14,2024-01-20 15:04:14,2024-11-07 07:03:42,16,4,1,4,4,0.25,266.51,54.7,5,1332.54,4,5,2,452,11,Potential Loyalists,Cluster_4
CUST_01943,1582.9,4,14,2024-01-27 01:43:40,2024-12-24 09:23:19,14,5,1,4,3,0.3571,395.73,7.6,4,1582.9,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_00402,2009.35,3,17,2024-06-13 03:51:54,2024-12-12 19:40:36,15,3,1,1,4,0.2,669.78,19.2,3,2009.35,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_00807,112.64,1,1,2024-11-24 08:43:25,2024-11-24 08:43:25,30,10,1,2,7,0.3333,112.64,37.6,1,112.64,4,1,1,411,6,New Customers,Cluster_2
CUST_01432,917.43,2,9,2024-05-16 08:29:12,2024-09-29 13:28:32,24,5,1,5,6,0.2083,458.71,93.4,2,917.43,3,2,1,321,6,Potential Loyalists,Cluster_3
CUST_02094,2729.09,2,17,2024-01-31 01:53:18,2024-12-22 03:24:01,46,10,5,6,10,0.2174,1364.55,9.9,2,2729.09,5,2,4,524,11,New Customers,Cluster_1
CUST_00382,5750.14,8,49,2024-01-18 01:10:48,2024-12-03 16:22:22,11,5,1,4,3,0.4545,718.77,28.3,8,5750.14,4,5,5,455,14,Champions,Cluster_4
CUST_02088,7466.58,7,67,2024-03-14 06:18:46,2024-12-11 03:41:44,37,8,2,1,9,0.2162,1066.65,20.8,7,7466.58,5,5,5,555,15,Champions,Cluster_1
CUST_01068,938.62,2,11,2024-06-04 21:34:40,2024-08-04 04:34:54,8,1,0,3,3,0.125,469.31,149.8,2,938.62,2,2,1,221,5,Lost,Cluster_3
CUST_01130,1005.45,2,14,2024-06-02 04:04:08,2024-12-17 08:42:26,35,9,8,6,10,0.2571,502.73,14.6,2,1005.45,5,2,1,521,8,New Customers,Cluster_3
CUST_00166,1515.91,4,13,2024-02-14 23:36:01,2024-07-15 22:55:18,17,2,1,3,4,0.1176,378.98,169.0,4,1515.91,2,4,2,242,8,At Risk,Cluster_3
CUST_00774,875.46,2,11,2024-05-27 16:11:09,2024-11-11 08:18:22,16,3,1,3,3,0.1875,437.73,50.7,2,875.46,4,2,1,421,7,New Customers,Cluster_3
CUST_01433,1527.47,2,16,2024-04-30 11:34:09,2024-08-05 15:27:03,25,5,3,3,6,0.2,763.74,148.4,2,1527.47,2,2,2,222,6,Lost,Cluster_3
CUST_00269,2898.55,4,22,2024-02-24 22:53:04,2024-04-30 19:52:38,8,3,0,2,4,0.375,724.64,245.2,4,2898.55,1,4,4,144,9,Loyal Customers,Cluster_4
CUST_00353,5535.38,4,45,2024-02-25 18:48:54,2024-10-08 11:42:35,13,3,1,6,7,0.2308,1383.85,84.5,4,5535.38,3,4,5,345,12,Loyal Customers,Cluster_4
CUST_02097,462.21,1,4,2024-01-20 10:03:26,2024-01-20 10:03:26,17,1,0,3,5,0.0588,462.21,346.6,1,462.21,1,1,1,111,3,Lost,Cluster_2
CUST_00892,2326.76,4,25,2024-06-11 09:43:12,2024-10-23 08:16:13,28,10,3,5,9,0.3571,581.69,69.7,4,2326.76,3,4,3,343,10,Loyal Customers,Cluster_4
CUST_01581,3757.59,3,25,2024-04-20 05:22:19,2024-12-02 11:25:05,8,0,1,0,3,0.0,1252.53,29.5,3,3757.59,4,4,5,445,13,Champions,Cluster_1
CUST_00346,429.52,1,3,2024-09-09 14:28:17,2024-09-09 14:28:17,10,3,1,2,2,0.3,429.52,113.4,1,429.52,2,1,1,211,4,Lost,Cluster_2
CUST_01405,2947.44,5,28,2024-04-24 05:53:46,2024-11-06 18:29:05,27,7,1,5,6,0.2593,589.49,55.2,5,2947.44,4,5,4,454,13,Champions,Cluster_4
CUST_00369,396.69,1,3,2024-07-08 21:39:47,2024-07-08 21:39:47,33,4,4,2,7,0.1212,396.69,176.1,1,396.69,1,1,1,111,3,Lost,Cluster_2
CUST_01196,5029.6,6,45,2024-02-01 19:41:59,2024-09-15 21:41:34,7,4,1,2,3,0.5714,838.27,107.1,6,5029.6,2,5,5,255,12,Loyal Customers,Cluster_4
CUST_02233,157.75,2,6,2024-03-23 00:40:35,2024-09-11 19:19:07,20,8,1,4,6,0.4,78.88,111.2,2,157.75,2,2,1,221,5,Lost,Cluster_2
CUST_01874,2501.3,3,30,2024-08-07 16:14:39,2024-11-18 08:53:14,9,4,0,3,6,0.4444,833.77,43.6,3,2501.3,4,4,3,443,11,Loyal Customers,Cluster_3
CUST_00644,1568.28,6,18,2024-01-21 19:10:32,2024-12-29 07:28:54,14,3,1,1,4,0.2143,261.38,2.7,6,1568.28,5,5,2,552,12,Potential Loyalists,Cluster_1
CUST_00945,2163.29,3,19,2024-01-20 23:49:08,2024-04-28 10:14:21,10,6,2,2,3,0.6,721.1,247.6,3,2163.29,1,4,3,143,8,Loyal Customers,Cluster_3
CUST_00168,1527.93,2,15,2024-05-21 23:22:12,2024-05-28 03:51:13,30,4,4,3,6,0.1333,763.97,217.8,2,1527.93,1,2,2,122,5,Lost,Cluster_3
CUST_01725,4613.37,5,34,2024-04-26 09:53:36,2024-12-09 03:57:07,0,0,0,0,0,0.0,922.67,22.8,5,4613.37,5,5,5,555,15,Champions,Cluster_1
CUST_02347,4790.62,7,50,2024-01-05 10:35:19,2024-12-19 08:31:03,4,1,0,0,2,0.25,684.37,12.6,7,4790.62,5,5,5,555,15,Champions,Cluster_1
CUST_00165,3156.06,5,31,2024-02-21 21:59:27,2024-11-07 17:22:29,25,7,3,3,6,0.28,631.21,54.3,5,3156.06,4,5,4,454,13,Champions,Cluster_4
CUST_00303,1667.9,4,27,2024-01-06 01:33:33,2024-07-14 22:22:15,14,6,1,0,5,0.4286,416.98,170.1,4,1667.9,2,4,2,242,8,At Risk,Cluster_4
CUST_00337,784.97,1,5,2024-05-05 18:22:22,2024-05-05 18:22:22,17,12,2,0,8,0.7059,784.97,240.2,1,784.97,1,1,1,111,3,Lost,Cluster_2
CUST_01640,1876.39,2,12,2024-05-18 07:04:02,2024-10-14 01:53:11,5,3,0,4,2,0.6,938.2,78.9,2,1876.39,3,2,3,323,8,Potential Loyalists,Cluster_3
CUST_00476,836.83,3,8,2024-01-21 09:33:06,2024-02-09 10:24:00,12,7,0,2,4,0.5833,278.94,326.6,3,836.83,1,4,1,141,6,At Risk,Cluster_3
CUST_00549,3315.9,3,29,2024-05-13 02:30:05,2024-10-06 16:25:41,11,3,1,2,4,0.2727,1105.3,86.3,3,3315.9,3,4,4,344,11,Loyal Customers,Cluster_4
CUST_00911,5714.67,7,50,2024-02-19 23:42:21,2024-12-12 08:23:21,23,4,1,5,5,0.1739,816.38,19.7,7,5714.67,5,5,5,555,15,Champions,Cluster_1
CUST_01207,5128.53,5,48,2024-02-19 10:58:22,2024-11-23 05:37:58,22,7,1,2,6,0.3182,1025.71,38.8,5,5128.53,4,5,5,455,14,Champions,Cluster_4
CUST_01462,986.06,1,7,2024-03-27 16:43:17,2024-03-27 16:43:17,31,4,3,4,8,0.129,986.06,279.3,1,986.06,1,1,1,111,3,Lost,Cluster_2
CUST_01286,5172.41,4,50,2024-10-03 00:43:21,2024-12-25 16:06:21,16,3,1,3,3,0.1875,1293.1,6.3,4,5172.41,5,4,5,545,14,Champions,Cluster_1
CUST_00852,2007.04,2,17,2024-01-20 16:37:47,2024-12-31 08:00:09,49,20,5,11,12,0.4082,1003.52,0.7,2,2007.04,5,2,3,523,10,New Customers,Cluster_1
CUST_02435,520.82,1,4,2024-02-22 20:46:19,2024-02-22 20:46:19,36,8,2,4,10,0.2222,520.82,313.1,1,520.82,1,1,1,111,3,Lost,Cluster_2
CUST_00302,1902.36,2,13,2024-02-01 20:38:58,2024-12-15 05:46:25,25,8,2,4,9,0.32,951.18,16.8,2,1902.36,5,2,3,523,10,New Customers,Cluster_1
CUST_01823,1859.33,3,17,2024-02-14 11:32:18,2024-05-28 03:06:02,19,5,0,3,4,0.2632,619.78,217.9,3,1859.33,1,4,3,143,8,Loyal Customers,Cluster_3
CUST_00418,3667.87,4,31,2024-08-17 23:27:37,2024-11-15 20:36:13,32,10,5,5,9,0.3125,916.97,46.1,4,3667.87,4,4,4,444,12,Champions,Cluster_4
CUST_01041,256.65,2,4,2024-05-19 19:31:22,2024-06-27 11:30:27,11,3,1,3,4,0.2727,128.32,187.5,2,256.65,1,2,1,121,4,Lost,Cluster_2
CUST_00253,124.44,1,2,2024-09-18 15:07:55,2024-09-18 15:07:55,15,2,1,2,5,0.1333,124.44,104.4,1,124.44,2,1,1,211,4,Lost,Cluster_2
CUST_01639,861.5,1,6,2024-12-24 04:54:26,2024-12-24 04:54:26,13,3,0,2,4,0.2308,861.5,7.8,1,861.5,5,1,1,511,7,New Customers,Cluster_3
CUST_00023,1025.44,3,10,2024-05-01 02:33:51,2024-10-02 09:44:46,25,17,2,6,10,0.68,341.81,90.6,3,1025.44,3,4,1,341,8,Potential Loyalists,Cluster_3
CUST_00096,1995.71,4,16,2024-05-12 00:37:29,2024-10-18 19:26:51,21,6,0,2,6,0.2857,498.93,74.2,4,1995.71,3,4,3,343,10,Loyal Customers,Cluster_4
CUST_02307,5212.84,4,42,2024-02-08 19:53:34,2024-11-20 10:25:20,10,2,0,0,3,0.2,1303.21,41.6,4,5212.84,4,4,5,445,13,Champions,Cluster_4
CUST_00801,2545.77,2,22,2024-03-19 14:06:03,2024-04-06 05:46:43,9,0,1,1,6,0.0,1272.88,269.8,2,2545.77,1,2,3,123,6,Potential Loyalists,Cluster_3
CUST_00157,2306.35,3,27,2024-04-21 09:54:35,2024-11-03 00:15:18,16,10,4,2,5,0.625,768.78,59.0,3,2306.35,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_01016,1563.7,3,21,2024-04-05 00:41:49,2024-05-07 02:37:09,13,5,1,3,4,0.3846,521.23,238.9,3,1563.7,1,4,2,142,7,At Risk,Cluster_3
CUST_00519,3222.05,4,25,2024-03-06 18:38:20,2024-11-05 11:30:06,6,2,0,0,3,0.3333,805.51,56.5,4,3222.05,4,4,4,444,12,Champions,Cluster_4
CUST_00853,406.12,2,3,2024-03-04 06:43:02,2024-04-17 08:28:57,27,3,1,5,5,0.1111,203.06,258.6,2,406.12,1,2,1,121,4,Lost,Cluster_2
CUST_02247,1705.17,3,19,2024-06-06 23:28:34,2024-10-03 13:44:42,43,11,0,7,11,0.2558,568.39,89.4,3,1705.17,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_00481,4223.28,5,37,2024-03-11 03:54:43,2024-10-28 05:24:39,15,2,0,1,4,0.1333,844.66,64.8,5,4223.28,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_01593,2681.62,5,26,2024-01-02 17:28:38,2024-10-31 11:59:36,22,5,1,1,4,0.2273,536.32,61.5,5,2681.62,3,5,4,354,12,Loyal Customers,Cluster_4
CUST_00551,2191.08,4,28,2024-01-13 05:30:59,2024-09-20 22:08:46,28,5,0,3,9,0.1786,547.77,102.1,4,2191.08,3,4,3,343,10,Loyal Customers,Cluster_4
CUST_02440,637.94,2,7,2024-06-03 01:32:25,2024-08-03 04:37:11,25,11,0,3,9,0.44,318.97,150.8,2,637.94,2,2,1,221,5,Lost,Cluster_2
CUST_00594,2662.03,3,22,2024-03-24 22:48:19,2024-12-03 04:44:52,30,15,1,3,10,0.5,887.34,28.8,3,2662.03,4,4,4,444,12,Champions,Cluster_1
CUST_01230,4168.77,5,39,2024-05-13 06:34:20,2024-12-26 05:24:23,3,3,0,1,3,1.0,833.75,5.8,5,4168.77,5,5,5,555,15,Champions,Cluster_1
CUST_01065,1863.38,3,21,2024-03-02 03:01:07,2024-05-20 04:24:35,34,9,2,2,9,0.2647,621.13,225.8,3,1863.38,1,4,3,143,8,Loyal Customers,Cluster_3
CUST_02257,2606.02,1,16,2024-02-15 09:21:51,2024-02-15 09:21:51,24,6,3,1,6,0.25,2606.02,320.6,1,2606.02,1,1,4,114,6,Potential Loyalists,Cluster_3
CUST_01434,222.81,1,4,2024-07-05 10:39:57,2024-07-05 10:39:57,18,9,1,3,5,0.5,222.81,179.6,1,222.81,1,1,1,111,3,Lost,Cluster_2
CUST_01680,1695.16,3,13,2024-05-20 12:58:36,2024-12-04 05:41:01,9,4,2,3,3,0.4444,565.05,27.8,3,1695.16,4,4,2,442,10,Potential Loyalists,Cluster_1
CUST_01276,23.08,1,1,2024-07-03 22:54:39,2024-07-03 22:54:39,25,9,2,3,8,0.36,23.08,181.0,1,23.08,1,1,1,111,3,Lost,Cluster_2
CUST_00550,4279.48,4,49,2024-04-18 00:19:34,2024-11-26 12:27:06,18,12,1,3,9,0.6667,1069.87,35.5,4,4279.48,4,4,5,445,13,Champions,Cluster_4
CUST_02269,4737.42,4,46,2024-03-30 08:49:29,2024-09-23 04:09:00,15,3,2,5,7,0.2,1184.36,99.8,4,4737.42,3,4,5,345,12,Loyal Customers,Cluster_4
CUST_00492,3857.43,4,36,2024-02-03 13:10:45,2024-09-17 14:23:41,8,2,2,0,3,0.25,964.36,105.4,4,3857.43,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_01855,303.16,1,2,2024-04-16 00:40:00,2024-04-16 00:40:00,10,2,1,3,3,0.2,303.16,260.0,1,303.16,1,1,1,111,3,Lost,Cluster_2
CUST_00471,916.52,2,9,2024-03-20 05:47:31,2024-12-14 23:18:05,35,9,1,6,8,0.2571,458.26,17.0,2,916.52,5,2,1,521,8,New Customers,Cluster_3
CUST_02395,1110.72,4,20,2024-01-31 23:58:42,2024-09-18 21:59:05,11,2,0,2,3,0.1818,277.68,104.1,4,1110.72,2,4,2,242,8,At Risk,Cluster_3
CUST_01451,1664.57,1,11,2024-01-28 23:47:32,2024-01-28 23:47:32,15,4,2,3,3,0.2667,1664.57,338.0,1,1664.57,1,1,2,112,4,Lost,Cluster_2
CUST_01157,1632.05,4,20,2024-04-06 09:38:18,2024-10-27 09:47:55,14,7,1,1,5,0.5,408.01,65.6,4,1632.05,3,4,2,342,9,Potential Loyalists,Cluster_4
CUST_00976,4406.21,5,35,2024-02-21 05:08:33,2024-12-24 14:47:49,20,7,2,2,8,0.35,881.24,7.4,5,4406.21,5,5,5,555,15,Champions,Cluster_1
CUST_02416,4592.37,7,34,2024-03-29 08:34:21,2024-12-23 02:52:48,41,12,2,7,8,0.2927,656.05,8.9,7,4592.37,5,5,5,555,15,Champions,Cluster_1
CUST_01709,2263.34,3,16,2024-02-29 21:52:31,2024-07-27 01:52:56,4,2,0,1,1,0.5,754.45,157.9,3,2263.34,2,4,3,243,9,Loyal Customers,Cluster_3
CUST_01167,2505.18,2,21,2024-11-17 13:38:46,2024-11-28 05:54:48,24,4,1,4,5,0.1667,1252.59,33.8,2,2505.18,4,2,3,423,9,New Customers,Cluster_3
CUST_01880,692.2,2,10,2024-04-16 23:17:45,2024-09-21 16:55:22,23,5,2,3,6,0.2174,346.1,101.3,2,692.2,3,2,1,321,6,Potential Loyalists,Cluster_2
CUST_02095,2629.11,5,22,2024-02-14 21:53:48,2024-08-22 22:29:35,35,8,1,3,9,0.2286,525.82,131.1,5,2629.11,2,5,4,254,11,Loyal Customers,Cluster_4
CUST_01613,463.58,1,3,2024-12-22 00:51:35,2024-12-22 00:51:35,23,8,0,2,7,0.3478,463.58,10.0,1,463.58,5,1,1,511,7,New Customers,Cluster_2
CUST_00215,467.38,1,5,2024-12-25 04:19:57,2024-12-25 04:19:57,10,4,1,0,5,0.4,467.38,6.8,1,467.38,5,1,1,511,7,New Customers,Cluster_2
CUST_01628,4733.4,3,37,2024-08-02 09:31:04,2024-11-24 10:54:35,47,16,2,9,12,0.3404,1577.8,37.5,3,4733.4,4,4,5,445,13,Champions,Cluster_4
CUST_00206,1049.67,2,13,2024-02-29 09:58:33,2024-08-14 20:55:47,17,2,0,4,4,0.1176,524.84,139.1,2,1049.67,2,2,2,222,6,Lost,Cluster_3
CUST_01034,3691.62,4,36,2024-01-15 12:08:02,2024-07-09 19:07:14,13,2,1,0,3,0.1538,922.9,175.2,4,3691.62,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_00994,4566.91,6,39,2024-03-22 20:12:52,2024-11-28 20:10:00,20,7,0,2,4,0.35,761.15,33.2,6,4566.91,4,5,5,455,14,Champions,Cluster_4
CUST_01606,629.33,2,6,2024-02-20 01:54:59,2024-03-16 13:52:45,21,1,2,4,5,0.0476,314.67,290.4,2,629.33,1,2,1,121,4,Lost,Cluster_2
CUST_00467,1006.12,2,6,2024-06-11 01:56:56,2024-08-25 02:42:09,28,2,4,2,8,0.0714,503.06,128.9,2,1006.12,2,2,1,221,5,Lost,Cluster_3
CUST_01459,1309.97,3,11,2024-01-19 22:03:20,2024-07-21 16:53:31,36,9,0,2,8,0.25,436.66,163.3,3,1309.97,2,4,2,242,8,At Risk,Cluster_3
CUST_00619,2729.03,3,25,2024-03-10 03:42:43,2024-12-16 12:00:48,30,18,5,2,10,0.6,909.68,15.5,3,2729.03,5,4,4,544,13,Champions,Cluster_1
CUST_01658,2879.17,3,29,2024-01-20 22:01:31,2024-11-26 23:09:42,17,8,2,1,4,0.4706,959.72,35.0,3,2879.17,4,4,4,444,12,Champions,Cluster_1
CUST_01246,1546.48,2,17,2024-06-26 16:30:43,2024-09-28 17:59:26,24,8,4,6,8,0.3333,773.24,94.3,2,1546.48,3,2,2,322,7,Potential Loyalists,Cluster_3
CUST_01347,3651.23,4,31,2024-04-04 09:36:27,2024-11-10 21:59:51,28,7,1,2,7,0.25,912.81,51.1,4,3651.23,4,4,4,444,12,Champions,Cluster_4
CUST_01537,1577.24,4,30,2024-01-10 20:58:04,2024-08-31 07:30:15,25,6,4,4,6,0.24,394.31,122.7,4,1577.24,2,4,2,242,8,At Risk,Cluster_4
CUST_00874,2447.71,3,20,2024-07-15 11:11:13,2024-12-01 21:55:34,19,11,0,2,6,0.5789,815.9,30.1,3,2447.71,4,4,3,443,11,Loyal Customers,Cluster_1
CUST_01917,648.9,1,5,2024-05-05 00:31:25,2024-05-05 00:31:25,22,3,4,1,5,0.1364,648.9,241.0,1,648.9,1,1,1,111,3,Lost,Cluster_2
CUST_01091,1607.33,2,10,2024-04-02 17:28:15,2024-10-28 16:02:19,8,6,2,1,4,0.75,803.66,64.3,2,1607.33,3,2,2,322,7,Potential Loyalists,Cluster_3
CUST_02252,153.68,1,1,2024-07-13 04:03:01,2024-07-13 04:03:01,45,11,1,5,9,0.2444,153.68,171.8,1,153.68,2,1,1,211,4,Lost,Cluster_2
CUST_00811,3604.01,4,28,2024-02-28 12:28:11,2024-07-10 07:11:17,22,5,0,7,7,0.2273,901.0,174.7,4,3604.01,2,4,4,244,10,Loyal Customers,Cluster_4
CUST_00147,934.7,2,11,2024-07-01 02:59:45,2024-09-27 00:28:57,22,5,2,4,4,0.2273,467.35,96.0,2,934.7,3,2,1,321,6,Potential Loyalists,Cluster_3
CUST_00778,1812.82,3,18,2024-02-17 10:36:39,2024-08-13 23:12:20,23,8,1,7,6,0.3478,604.27,140.0,3,1812.82,2,4,3,243,9,Loyal Customers,Cluster_3
CUST_00732,2209.78,3,17,2024-07-04 01:49:07,2024-12-01 21:23:23,16,3,2,3,4,0.1875,736.59,30.1,3,2209.78,4,4,3,443,11,Loyal Customers,Cluster_1
CUST_00959,3857.98,1,24,2024-11-19 08:57:23,2024-11-19 08:57:23,19,1,1,2,3,0.0526,3857.98,42.6,1,3857.98,4,1,5,415,10,New Customers,Cluster_3
CUST_00394,1370.91,3,10,2024-03-06 00:13:57,2024-07-18 14:01:20,21,5,0,1,4,0.2381,456.97,166.4,3,1370.91,2,4,2,242,8,At Risk,Cluster_3
CUST_01800,1288.57,3,17,2024-03-03 20:24:18,2024-12-28 02:52:06,38,8,4,4,10,0.2105,429.52,3.9,3,1288.57,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_02377,512.53,2,6,2024-12-04 07:31:58,2024-12-24 05:50:39,21,17,2,7,8,0.8095,256.26,7.8,2,512.53,5,2,1,521,8,New Customers,Cluster_1
CUST_01448,3071.81,2,24,2024-05-01 11:55:03,2024-07-28 21:16:42,24,9,2,1,6,0.375,1535.9,156.1,2,3071.81,2,2,4,224,8,Potential Loyalists,Cluster_3
CUST_00600,386.38,1,3,2024-04-08 22:12:56,2024-04-08 22:12:56,18,7,3,3,4,0.3889,386.38,267.1,1,386.38,1,1,1,111,3,Lost,Cluster_2
